age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
74,unknown,married,unknown,yes,3697,yes,yes,cellular,20,aug,387,5,-1,0,unknown,yes
34,retired,single,tertiary,yes,78,yes,no,cellular,14,aug,441,3,-1,2,success,no
38,admin.,married,tertiary,no,3217,no,no,cellular,8,sep,560,7,171,2,failure,no
53,management,single,unknown,no,3495,no,yes,telephone,31,aug,451,6,-1,4,unknown,yes
63,services,married,tertiary,yes,398,yes,yes,unknown,22,jan,593,8,-1,3,other,no
35,retired,single,tertiary,yes,871,yes,no,telephone,28,oct,655,2,89,6,failure,no
48,services,divorced,unknown,no,2608,yes,no,telephone,21,jan,750,3,82,0,other,yes
62,technician,divorced,secondary,no,804,yes,yes,cellular,19,mar,188,2,65,1,other,yes
51,services,divorced,tertiary,no,-34,no,no,unknown,14,may,523,7,93,2,success,no
38,management,divorced,primary,yes,-167,yes,yes,telephone,29,jun,1163,15,-1,2,unknown,no
57,housemaid,single,tertiary,no,7513,no,no,unknown,9,mar,155,4,64,5,success,yes
49,self-employed,married,tertiary,yes,2685,yes,no,cellular,13,jul,174,13,854,7,unknown,yes
29,unemployed,married,secondary,yes,2297,yes,yes,unknown,27,aug,177,1,655,3,unknown,no
48,management,single,primary,no,1785,no,yes,cellular,12,nov,295,1,1,9,other,no
57,services,married,unknown,no,2815,no,no,unknown,8,jan,444,2,225,0,failure,no
37,unemployed,single,primary,yes,3655,no,yes,cellular,30,aug,357,25,421,0,unknown,no
34,self-employed,married,secondary,no,482,no,no,telephone,14,mar,377,4,160,1,unknown,no
39,self-employed,divorced,unknown,yes,-48,yes,no,telephone,10,aug,240,2,-1,2,success,no
59,entrepreneur,married,secondary,no,2852,no,yes,telephone,15,jul,475,6,120,0,other,no
38,technician,divorced,secondary,no,1039,no,no,cellular,13,oct,783,19,104,5,unknown,no
33,self-employed,married,primary,no,924,no,no,cellular,28,sep,226,2,544,3,success,yes
46,housemaid,married,unknown,yes,532,yes,yes,cellular,25,jul,198,1,273,3,unknown,yes
65,housemaid,married,unknown,no,568,no,no,unknown,1,jan,168,1,-1,4,success,yes
29,management,single,tertiary,no,10162,no,yes,cellular,6,nov,204,1,217,7,success,yes
58,admin.,single,secondary,yes,41,no,no,unknown,29,nov,272,1,293,3,unknown,yes
48,student,single,primary,no,938,no,no,cellular,28,aug,765,2,153,2,success,yes
40,admin.,divorced,primary,no,13459,no,yes,cellular,13,nov,826,5,684,11,failure,yes
56,self-employed,married,tertiary,yes,585,no,no,telephone,11,jun,618,2,521,15,unknown,yes
41,management,divorced,tertiary,no,1616,no,no,telephone,25,apr,227,4,278,6,failure,yes
32,blue-collar,married,primary,yes,35750,yes,no,cellular,24,sep,661,1,318,12,failure,no
34,services,single,tertiary,yes,5942,yes,yes,cellular,20,apr,79,5,65,0,success,no
35,blue-collar,single,secondary,no,7342,yes,no,telephone,26,nov,1217,9,364,0,failure,yes
41,unknown,single,primary,yes,1398,no,no,cellular,19,may,656,12,73,0,unknown,yes
41,unemployed,married,secondary,no,404,yes,no,cellular,15,feb,666,5,69,6,success,no
39,admin.,married,primary,yes,-96,yes,no,cellular,16,jun,137,22,87,2,other,no
56,retired,single,tertiary,no,4040,yes,no,unknown,12,jul,577,1,80,3,success,no
44,self-employed,single,unknown,no,-473,yes,no,cellular,3,dec,1115,3,491,3,unknown,yes
44,housemaid,divorced,primary,no,30850,yes,yes,cellular,25,apr,100,3,-1,3,success,yes
38,unemployed,divorced,tertiary,no,-378,no,yes,telephone,14,sep,1405,10,580,4,unknown,yes
38,services,divorced,tertiary,no,4790,yes,no,telephone,18,jul,596,3,101,4,other,no
18,management,married,secondary,no,23,no,yes,unknown,22,jun,1489,2,436,2,success,no
34,housemaid,divorced,tertiary,no,2907,no,no,cellular,11,dec,374,7,12,4,other,yes
76,services,married,unknown,no,-667,yes,no,cellular,5,jul,1544,23,192,3,success,no
47,student,single,secondary,yes,-105,no,no,cellular,5,nov,122,1,-1,2,failure,yes
41,housemaid,divorced,tertiary,yes,663,no,no,unknown,22,aug,208,2,-1,13,success,no
37,admin.,single,unknown,no,272,no,no,cellular,10,mar,256,2,0,3,unknown,no
48,admin.,married,tertiary,yes,4345,yes,no,unknown,22,nov,1429,6,128,10,failure,yes
32,housemaid,married,tertiary,yes,7651,no,no,unknown,16,jul,860,2,-1,6,unknown,yes
37,housemaid,married,primary,yes,1015,no,no,unknown,8,feb,1062,10,-1,0,unknown,yes
36,retired,married,tertiary,no,48,yes,no,cellular,18,sep,771,5,-1,6,success,yes
57,retired,married,tertiary,no,423,yes,no,unknown,18,apr,2223,6,69,0,failure,no
47,blue-collar,divorced,secondary,yes,714,yes,no,unknown,17,jun,883,1,-1,2,unknown,no
49,self-employed,married,tertiary,no,-166,no,yes,unknown,21,may,1218,5,178,5,failure,yes
70,entrepreneur,single,tertiary,yes,-256,no,no,cellular,10,oct,220,2,207,0,unknown,no
53,management,divorced,unknown,no,229,yes,yes,cellular,29,nov,151,5,372,0,failure,no
56,management,single,unknown,yes,861,no,yes,cellular,18,jun,270,13,-1,1,other,no
33,self-employed,single,unknown,no,396,yes,no,unknown,29,may,197,24,24,0,failure,no
46,retired,married,tertiary,no,2012,yes,yes,unknown,28,jan,1314,1,350,4,unknown,yes
28,retired,married,primary,no,55,yes,yes,unknown,17,apr,271,1,335,2,other,yes
32,housemaid,married,unknown,yes,372,no,no,cellular,28,dec,383,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,1506,no,no,cellular,30,oct,185,6,361,1,failure,yes
37,admin.,married,tertiary,no,-291,no,yes,telephone,7,mar,478,2,85,11,success,no
49,management,married,secondary,no,120,no,no,telephone,12,jun,732,1,411,2,other,yes
24,housemaid,single,secondary,no,-733,yes,no,unknown,11,may,111,2,190,4,unknown,yes
79,management,married,primary,no,349,no,no,cellular,24,mar,454,2,80,2,failure,yes
42,unemployed,divorced,secondary,no,2157,yes,yes,cellular,16,jun,371,27,-1,1,unknown,no
52,unknown,single,secondary,no,3947,yes,no,unknown,24,dec,581,3,0,0,failure,no
31,management,single,tertiary,no,3765,yes,no,unknown,25,dec,96,2,60,1,other,yes
34,management,divorced,tertiary,no,1236,yes,no,telephone,6,jun,435,6,1,3,unknown,yes
47,admin.,single,tertiary,no,-137,yes,no,telephone,27,mar,327,9,-1,3,unknown,yes
33,housemaid,single,primary,yes,470,no,yes,cellular,26,jun,198,8,256,0,failure,yes
30,admin.,divorced,tertiary,no,33849,yes,yes,telephone,19,jan,444,2,-1,1,success,yes
21,student,divorced,primary,no,9375,yes,yes,unknown,14,apr,197,4,-1,3,unknown,yes
59,management,divorced,primary,no,5119,yes,no,cellular,4,mar,120,1,145,0,failure,yes
44,technician,divorced,primary,no,-1109,no,no,cellular,5,dec,790,2,-1,5,unknown,no
35,management,married,unknown,yes,10336,yes,yes,cellular,6,aug,46,2,177,7,unknown,no
75,entrepreneur,married,primary,yes,284,no,no,unknown,22,mar,472,2,380,0,other,no
54,retired,married,tertiary,no,2544,no,no,telephone,26,apr,181,1,-1,0,failure,no
62,self-employed,single,secondary,no,3263,no,no,unknown,15,dec,714,4,81,0,unknown,no
44,housemaid,single,primary,no,3098,no,no,telephone,8,dec,884,2,87,5,success,no
58,housemaid,divorced,tertiary,yes,207,yes,yes,cellular,22,jun,2025,12,76,2,other,no
48,retired,married,tertiary,yes,-99,no,yes,unknown,20,sep,1857,1,593,3,unknown,no
54,self-employed,divorced,tertiary,yes,46,yes,no,telephone,20,may,1033,4,533,2,success,yes
59,entrepreneur,single,primary,no,745,no,no,cellular,18,mar,246,2,-1,2,unknown,yes
32,unemployed,single,tertiary,yes,-381,yes,yes,cellular,18,apr,363,3,310,3,other,yes
41,self-employed,divorced,unknown,no,6742,yes,yes,unknown,20,oct,433,1,122,3,failure,no
57,student,divorced,secondary,no,263,no,no,telephone,17,apr,238,2,308,0,unknown,no
61,technician,divorced,tertiary,yes,12202,no,no,cellular,13,may,2012,3,395,2,success,yes
59,admin.,single,unknown,no,6358,no,yes,cellular,18,dec,1307,1,0,0,other,yes
55,unknown,married,secondary,yes,19,yes,no,unknown,26,mar,528,4,-1,3,unknown,yes
56,management,single,secondary,no,471,yes,no,cellular,12,apr,81,3,-1,1,unknown,yes
19,entrepreneur,married,primary,yes,1010,yes,yes,cellular,10,aug,236,4,168,1,unknown,yes
45,student,single,tertiary,yes,5924,yes,yes,telephone,26,aug,1365,6,78,0,other,no
22,self-employed,divorced,primary,no,30716,yes,no,cellular,31,jun,391,5,156,0,failure,yes
33,unknown,divorced,tertiary,no,7827,yes,no,cellular,30,oct,349,24,336,0,unknown,no
48,student,single,primary,yes,2806,no,no,telephone,21,apr,1551,20,-1,2,failure,yes
43,blue-collar,divorced,tertiary,no,1682,yes,no,telephone,4,jan,875,3,177,2,other,no
56,housemaid,single,secondary,no,-221,yes,no,cellular,13,nov,165,26,-1,0,success,yes
34,admin.,single,tertiary,no,4523,no,yes,cellular,23,jul,230,2,91,0,success,yes
24,technician,married,unknown,no,2529,no,yes,cellular,14,feb,1768,2,143,7,unknown,yes
50,retired,married,tertiary,no,11162,no,yes,cellular,28,aug,887,31,398,2,success,no
55,blue-collar,divorced,primary,no,361,no,no,unknown,31,apr,637,3,274,0,other,yes
71,student,single,tertiary,yes,223,no,no,cellular,27,may,1187,2,-1,0,unknown,no
33,entrepreneur,single,primary,yes,6062,no,no,cellular,21,jan,428,7,171,0,other,yes
68,housemaid,single,tertiary,no,12536,yes,yes,cellular,21,aug,944,20,27,2,failure,yes
29,admin.,divorced,tertiary,no,6513,no,yes,cellular,1,apr,173,3,552,8,other,no
46,student,single,unknown,no,4571,yes,no,unknown,30,may,218,3,-1,1,other,no
55,admin.,single,tertiary,no,-330,yes,yes,cellular,14,jun,1139,1,84,0,other,no
66,entrepreneur,single,tertiary,no,7628,no,yes,cellular,5,jul,514,1,83,0,other,no
69,management,single,primary,no,-1466,yes,no,cellular,22,may,1124,6,89,3,other,no
45,entrepreneur,single,unknown,yes,34896,yes,no,unknown,4,sep,733,4,129,3,failure,no
90,management,single,tertiary,no,3678,yes,no,telephone,14,apr,176,2,137,0,success,yes
19,housemaid,divorced,secondary,no,4570,yes,no,cellular,26,sep,1063,1,97,8,failure,yes
36,unknown,single,unknown,yes,1338,yes,no,telephone,18,feb,1879,6,-1,3,failure,no
32,blue-collar,divorced,primary,no,635,no,no,unknown,31,nov,356,3,230,2,unknown,yes
46,unemployed,single,tertiary,no,3760,yes,yes,unknown,9,jan,441,5,-1,1,success,no
43,services,divorced,tertiary,no,3248,yes,no,cellular,15,dec,1201,2,-1,1,failure,yes
48,self-employed,married,unknown,no,161,no,no,cellular,21,dec,733,1,-1,1,success,yes
36,housemaid,single,unknown,no,591,yes,no,unknown,30,dec,1344,10,-1,3,unknown,no
41,technician,married,unknown,no,3573,yes,yes,unknown,11,jan,1287,4,33,0,other,yes
49,technician,divorced,unknown,no,1131,yes,no,cellular,28,jul,200,1,72,13,failure,yes
55,unknown,married,secondary,no,5000,yes,no,telephone,28,jul,122,2,113,1,failure,no
43,retired,divorced,unknown,yes,542,no,yes,cellular,18,oct,515,17,80,1,failure,yes
35,retired,divorced,tertiary,yes,3470,yes,no,unknown,18,nov,179,1,77,2,unknown,yes
68,retired,single,primary,no,-1341,yes,no,cellular,28,dec,1166,1,-1,0,success,yes
35,unknown,single,primary,no,8,yes,no,cellular,13,jul,756,8,-1,2,other,yes
42,services,single,unknown,yes,98,yes,no,unknown,4,dec,200,4,114,2,unknown,yes
44,self-employed,single,tertiary,no,3045,yes,no,cellular,4,jun,226,2,1,0,failure,no
26,self-employed,divorced,secondary,no,2115,yes,no,telephone,27,mar,727,30,87,4,success,yes
38,admin.,single,unknown,no,4128,yes,no,unknown,23,feb,1132,7,164,1,unknown,yes
35,retired,single,primary,no,-758,no,yes,telephone,15,jul,639,21,13,7,unknown,yes
43,technician,divorced,tertiary,no,10331,yes,no,unknown,27,may,175,10,-1,4,unknown,no
23,management,single,secondary,yes,436,yes,no,unknown,12,sep,380,4,63,2,other,no
19,unknown,single,tertiary,yes,-2,no,no,telephone,7,feb,1298,23,-1,6,unknown,no
54,admin.,divorced,secondary,yes,-2484,no,no,unknown,18,mar,374,7,-1,0,success,no
44,unemployed,divorced,tertiary,no,24444,no,no,telephone,2,jul,121,9,168,2,success,yes
42,unknown,married,primary,yes,4052,no,no,telephone,25,may,875,9,2,0,failure,yes
29,self-employed,divorced,secondary,no,5404,no,yes,telephone,29,mar,264,1,-1,4,success,no
41,technician,divorced,primary,no,7005,no,no,cellular,10,jul,456,4,-1,2,success,yes
35,technician,divorced,secondary,no,-192,no,yes,unknown,19,aug,1505,1,90,7,unknown,no
74,blue-collar,single,secondary,no,18462,no,no,telephone,19,sep,476,1,165,2,unknown,no
56,blue-collar,divorced,tertiary,no,-96,yes,yes,unknown,19,oct,1204,4,132,0,other,yes
34,management,married,secondary,no,-1636,yes,no,cellular,4,nov,210,30,91,1,failure,no
45,unknown,single,unknown,no,512,no,no,unknown,17,jan,96,1,-1,7,other,yes
64,housemaid,single,primary,no,9437,no,yes,unknown,21,feb,237,8,-1,2,other,no
34,blue-collar,married,secondary,no,-4084,yes,no,cellular,21,jul,142,10,60,6,failure,no
34,services,single,secondary,no,13183,yes,no,unknown,17,aug,1321,1,270,8,success,yes
41,entrepreneur,married,tertiary,no,2935,no,yes,cellular,8,jul,349,10,-1,0,other,no
62,self-employed,single,primary,yes,33523,no,no,cellular,3,jun,330,1,209,2,other,yes
32,student,single,tertiary,no,277,yes,no,unknown,10,mar,835,3,225,7,success,no
40,services,divorced,unknown,yes,13465,no,yes,cellular,14,nov,224,2,-1,0,success,no
53,technician,married,tertiary,no,8617,no,yes,unknown,5,jul,724,1,91,7,unknown,yes
37,admin.,single,secondary,no,3423,yes,yes,cellular,14,nov,377,8,208,3,other,no
33,services,divorced,unknown,no,665,no,yes,unknown,22,jan,1248,4,319,3,other,no
26,unknown,single,tertiary,yes,3935,no,yes,telephone,19,sep,892,2,211,7,failure,no
41,student,divorced,secondary,yes,440,no,no,telephone,7,dec,380,12,102,0,failure,no
31,management,single,unknown,no,5152,no,no,unknown,26,jun,292,3,-1,4,failure,yes
41,unknown,married,unknown,no,2068,yes,no,unknown,12,nov,235,1,196,0,failure,yes
52,services,married,unknown,no,2841,no,no,cellular,5,jul,1637,22,87,3,success,no
39,housemaid,married,primary,yes,320,yes,no,telephone,28,sep,507,2,-1,2,unknown,no
29,housemaid,married,secondary,yes,450,no,no,cellular,12,dec,498,18,71,3,success,no
51,housemaid,single,tertiary,no,294,no,yes,cellular,25,nov,752,9,-1,4,unknown,no
37,unemployed,single,secondary,no,80,no,yes,cellular,15,sep,1705,32,-1,4,success,no
32,technician,single,primary,no,30590,yes,no,unknown,8,nov,191,1,176,12,success,no
78,unemployed,married,primary,yes,80,yes,no,cellular,31,may,766,1,69,3,unknown,no
55,blue-collar,married,unknown,no,3961,no,no,cellular,30,jun,35,1,175,0,other,no
36,entrepreneur,divorced,primary,no,5562,no,no,unknown,13,apr,225,1,101,0,unknown,no
32,housemaid,married,primary,no,2619,yes,yes,unknown,16,jul,1505,2,0,0,unknown,yes
25,blue-collar,single,tertiary,no,10108,yes,no,cellular,30,jul,380,4,0,0,other,yes
40,management,married,unknown,yes,-84,yes,no,telephone,6,aug,1701,1,-1,3,success,yes
30,self-employed,single,secondary,yes,1242,yes,no,unknown,28,jul,703,1,69,3,failure,no
25,housemaid,single,secondary,yes,3107,no,no,unknown,30,aug,804,35,67,0,unknown,no
50,entrepreneur,married,unknown,no,478,yes,no,telephone,14,feb,1355,3,2,1,other,no
61,services,divorced,secondary,yes,1683,yes,no,telephone,26,nov,512,10,98,7,failure,yes
31,retired,divorced,unknown,no,846,yes,no,cellular,18,aug,167,6,418,0,success,yes
43,unemployed,married,tertiary,no,22868,no,no,telephone,13,jun,942,3,80,1,other,no
38,technician,single,primary,yes,3891,no,yes,cellular,13,sep,27,2,854,0,success,no
38,management,married,secondary,no,8128,yes,yes,cellular,11,oct,61,8,78,0,other,no
60,student,divorced,tertiary,yes,-102,yes,yes,telephone,10,jul,107,5,-1,0,other,yes
65,services,divorced,secondary,yes,-134,no,yes,cellular,20,jun,342,4,854,3,unknown,yes
65,unemployed,divorced,tertiary,no,190,no,no,unknown,20,sep,597,2,245,3,success,yes
37,entrepreneur,married,tertiary,no,3636,no,no,unknown,4,may,492,4,-1,0,unknown,no
75,retired,single,tertiary,no,-131,yes,no,unknown,19,feb,1900,3,54,1,failure,no
37,unknown,married,tertiary,yes,15067,no,yes,unknown,22,nov,1205,2,101,2,success,yes
45,admin.,divorced,unknown,no,-279,no,no,telephone,11,may,1630,7,141,5,success,yes
84,unknown,married,tertiary,no,10111,yes,yes,unknown,15,oct,1204,29,360,5,failure,yes
31,blue-collar,divorced,primary,yes,27199,yes,yes,telephone,4,aug,205,2,57,5,unknown,no
43,housemaid,divorced,tertiary,yes,-1463,yes,yes,telephone,13,jul,560,4,81,0,success,yes
44,management,single,primary,no,15269,yes,no,unknown,18,dec,1998,2,2,4,unknown,yes
55,student,divorced,primary,no,20240,no,no,cellular,19,oct,1179,5,96,0,failure,no
38,self-employed,married,secondary,yes,29653,no,no,cellular,31,jul,238,1,78,0,success,no
32,student,married,primary,yes,-194,yes,yes,unknown,9,sep,1341,1,167,2,unknown,no
54,entrepreneur,single,primary,yes,444,no,yes,cellular,14,mar,2174,5,89,1,unknown,yes
64,management,married,unknown,no,2836,yes,no,cellular,15,nov,1043,2,395,3,success,no
51,services,divorced,unknown,no,7280,no,yes,telephone,4,nov,1271,2,-1,5,unknown,yes
42,retired,married,primary,no,1709,no,no,cellular,22,may,28,4,170,9,success,no
51,services,divorced,tertiary,yes,250,yes,no,unknown,26,nov,787,1,-1,9,unknown,no
27,entrepreneur,divorced,tertiary,no,2379,yes,no,cellular,18,apr,1054,5,597,3,success,yes
57,entrepreneur,married,tertiary,yes,28707,yes,no,cellular,7,nov,566,31,131,10,unknown,yes
45,self-employed,married,secondary,yes,-615,yes,no,cellular,16,may,261,23,86,0,unknown,no
48,admin.,married,secondary,yes,3266,no,no,telephone,16,aug,269,1,237,3,failure,no
34,self-employed,married,tertiary,no,3042,yes,no,cellular,16,dec,387,17,56,3,unknown,no
50,unknown,single,tertiary,no,472,yes,no,cellular,18,mar,842,10,288,0,failure,yes
63,admin.,single,tertiary,no,4360,yes,no,unknown,19,jul,854,9,1,1,success,no
27,entrepreneur,single,unknown,yes,-250,no,yes,cellular,21,feb,470,4,185,2,success,no
78,self-employed,single,unknown,no,2554,no,yes,telephone,10,jan,24,3,-1,0,success,yes
26,management,married,secondary,yes,568,yes,no,cellular,19,sep,521,10,166,7,failure,no
43,admin.,divorced,tertiary,no,-115,no,no,cellular,10,sep,489,2,576,3,unknown,no
52,unknown,divorced,tertiary,yes,-252,yes,no,unknown,7,mar,149,6,1,4,other,no
80,retired,single,primary,no,290,yes,yes,unknown,16,aug,323,1,19,1,success,no
26,unemployed,married,tertiary,yes,3251,yes,no,cellular,23,aug,487,1,83,9,success,no
34,blue-collar,single,unknown,yes,-4,yes,no,cellular,23,aug,371,3,136,13,unknown,no
34,entrepreneur,married,unknown,no,11341,yes,yes,unknown,11,apr,1373,1,-1,3,success,no
44,blue-collar,single,secondary,yes,-32,yes,no,unknown,16,aug,102,1,242,0,success,no
34,management,divorced,secondary,no,6549,no,no,cellular,5,nov,305,7,78,5,other,yes
39,services,married,secondary,yes,965,no,yes,cellular,14,oct,426,10,-1,0,success,no
67,unknown,divorced,secondary,no,2054,no,no,unknown,21,nov,262,3,1,0,success,no
29,self-employed,single,primary,yes,2274,no,no,unknown,14,aug,2124,8,-1,2,unknown,no
57,technician,married,unknown,no,5755,yes,yes,telephone,19,mar,141,1,-1,4,failure,yes
51,management,married,tertiary,no,3035,yes,yes,unknown,23,may,1161,1,-1,0,unknown,yes
51,unknown,divorced,secondary,no,3081,no,yes,unknown,14,nov,2492,1,1,0,other,no
36,student,divorced,tertiary,no,391,no,yes,telephone,2,jan,1443,6,-1,1,failure,yes
55,unemployed,divorced,primary,no,-189,yes,no,cellular,11,jul,315,4,442,7,unknown,yes
30,housemaid,married,secondary,no,-167,yes,no,cellular,16,nov,227,4,105,5,failure,no
53,housemaid,divorced,tertiary,no,602,no,no,cellular,28,sep,2,3,45,4,failure,no
33,technician,divorced,tertiary,no,3568,no,yes,telephone,19,oct,201,1,316,3,unknown,no
52,technician,divorced,primary,no,1882,yes,no,unknown,17,feb,742,5,0,7,other,no
65,admin.,divorced,primary,yes,1102,no,yes,unknown,16,sep,717,6,-1,7,success,no
51,housemaid,married,primary,no,4836,yes,no,unknown,21,feb,283,33,-1,4,success,yes
50,unemployed,divorced,tertiary,no,4850,no,no,cellular,22,nov,166,2,327,2,unknown,no
24,blue-collar,married,tertiary,yes,227,yes,yes,unknown,16,aug,88,6,0,2,unknown,yes
61,services,divorced,tertiary,no,-138,yes,no,cellular,13,apr,390,9,-1,3,success,yes
38,services,married,primary,no,4242,no,no,unknown,18,aug,1968,6,177,7,unknown,no
42,retired,single,secondary,no,3509,yes,no,unknown,27,may,1405,12,0,4,unknown,no
