age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
58.0,Female,Desktop,21.33,3.0,14.0,8.0,1.0,1.0,1.0,3.3,70.65,1.0
45.0,Male,Desktop,23.24,10.0,4.0,9.0,,,,16.22,47.68,1.0
31.0,Female,Tablet,17.77,19.0,12.0,3.0,0.0,0.0,1.0,23.67,92.51,
28.0,Female,Mobile,9.66,10.0,12.0,,1.0,1.0,0.0,35.44,53.66,1.0
49.0,Male,Mobile,1.11,18.0,11.0,8.0,0.0,,1.0,42.02,10.58,1.0
27.0,Female,,10.11,13.0,7.0,7.0,0.0,1.0,0.0,11.64,11.17,0.0
45.0,,,29.66,7.0,11.0,3.0,1.0,,0.0,7.11,99.97,0.0
29.0,Male,Mobile,20.17,10.0,6.0,8.0,1.0,0.0,,8.76,44.73,1.0
33.0,Female,Tablet,10.77,12.0,,1.0,,,0.0,25.72,18.64,1.0
44.0,Female,Mobile,6.2,4.0,2.0,2.0,1.0,0.0,1.0,11.32,99.97,1.0
39.0,Female,Desktop,23.73,4.0,12.0,,1.0,0.0,0.0,5.0,39.74,1.0
49.0,Male,,12.01,17.0,14.0,,1.0,1.0,0.0,2.51,68.92,
43.0,,Tablet,11.87,4.0,9.0,0.0,,0.0,0.0,19.57,48.68,1.0
38.0,Female,Tablet,26.57,19.0,5.0,7.0,,0.0,1.0,15.08,43.69,1.0
47.0,,Mobile,15.3,17.0,14.0,7.0,,,0.0,3.25,34.44,0.0
22.0,Female,Mobile,6.27,3.0,12.0,8.0,,1.0,0.0,15.78,,1.0
42.0,Female,Mobile,7.25,18.0,12.0,3.0,0.0,0.0,0.0,22.41,33.82,
59.0,Male,Desktop,11.86,19.0,2.0,4.0,0.0,0.0,1.0,20.01,72.91,1.0
38.0,Female,,,5.0,14.0,6.0,0.0,,,3.33,76.64,0.0
38.0,Female,,29.02,13.0,5.0,8.0,0.0,0.0,0.0,24.76,89.17,
32.0,,,26.4,9.0,2.0,4.0,1.0,0.0,0.0,15.03,88.39,
18.0,Female,Desktop,28.65,6.0,12.0,1.0,0.0,0.0,,8.55,65.56,
30.0,Female,Desktop,18.93,10.0,13.0,0.0,0.0,1.0,1.0,9.51,58.61,
35.0,Male,,7.26,5.0,1.0,3.0,1.0,,1.0,19.2,21.57,1.0
20.0,Male,Desktop,7.12,12.0,12.0,9.0,,1.0,1.0,26.14,19.58,1.0
18.0,Female,Mobile,8.71,17.0,8.0,3.0,0.0,0.0,1.0,14.02,90.4,0.0
36.0,,Tablet,6.35,10.0,4.0,9.0,0.0,0.0,,6.92,48.39,1.0
47.0,Male,Desktop,5.16,8.0,13.0,9.0,0.0,1.0,,12.53,67.05,1.0
58.0,Female,,12.49,6.0,12.0,1.0,0.0,,1.0,18.1,70.16,1.0
24.0,,Desktop,8.39,13.0,6.0,0.0,0.0,0.0,0.0,2.51,79.21,
39.0,Female,Desktop,5.01,12.0,7.0,6.0,0.0,1.0,1.0,8.92,46.1,1.0
41.0,,Mobile,20.21,6.0,5.0,6.0,1.0,,,6.39,0.01,0.0
40.0,Female,,3.36,17.0,13.0,8.0,1.0,0.0,0.0,22.8,44.53,0.0
40.0,Female,Tablet,12.1,5.0,4.0,6.0,0.0,0.0,1.0,32.27,72.77,0.0
53.0,,,24.94,7.0,14.0,2.0,1.0,0.0,1.0,2.57,13.81,1.0
55.0,Male,Mobile,12.04,3.0,11.0,4.0,1.0,1.0,,0.57,29.44,1.0
33.0,Male,,18.34,11.0,13.0,3.0,1.0,,,4.66,47.49,
39.0,,,22.3,10.0,4.0,5.0,1.0,,1.0,18.02,21.13,1.0
45.0,,Desktop,18.85,3.0,12.0,8.0,1.0,1.0,0.0,8.17,32.0,
51.0,Female,,25.16,17.0,13.0,,0.0,1.0,,8.98,24.75,0.0
58.0,Female,,17.81,8.0,,2.0,,1.0,0.0,2.67,65.68,
50.0,Female,Desktop,6.12,18.0,8.0,8.0,1.0,0.0,0.0,39.82,85.43,1.0
47.0,Female,,1.0,18.0,7.0,8.0,0.0,0.0,0.0,13.09,46.34,1.0
44.0,,Desktop,15.76,2.0,4.0,0.0,1.0,1.0,,19.53,48.48,0.0
27.0,Female,Desktop,5.19,18.0,5.0,,,,0.0,2.49,47.49,1.0
51.0,Female,Mobile,27.06,9.0,7.0,4.0,1.0,1.0,0.0,35.55,41.4,1.0
55.0,,Mobile,8.68,11.0,8.0,1.0,0.0,0.0,0.0,32.14,50.51,1.0
44.0,Male,,10.24,9.0,5.0,1.0,0.0,0.0,1.0,11.91,78.96,1.0
46.0,,,26.71,2.0,5.0,8.0,0.0,1.0,1.0,33.04,93.27,1.0
41.0,Male,Tablet,16.41,17.0,11.0,1.0,,,0.0,18.26,86.82,0.0
25.0,Male,Desktop,23.85,2.0,0.0,4.0,1.0,1.0,0.0,29.07,91.56,
38.0,Male,Desktop,14.26,11.0,13.0,9.0,1.0,1.0,1.0,20.94,54.48,0.0
47.0,Female,Tablet,21.63,17.0,14.0,4.0,0.0,1.0,,1.71,34.1,
50.0,Female,Desktop,13.27,11.0,4.0,5.0,1.0,,1.0,39.54,33.29,1.0
42.0,Female,Mobile,5.68,9.0,0.0,,1.0,1.0,1.0,31.38,59.74,0.0
59.0,,,27.75,10.0,14.0,,0.0,1.0,1.0,20.22,93.46,
53.0,Male,Mobile,13.58,5.0,12.0,0.0,1.0,1.0,0.0,16.61,39.73,1.0
20.0,Female,,14.29,8.0,4.0,7.0,0.0,,1.0,13.21,60.13,1.0
38.0,Male,Desktop,15.86,5.0,4.0,0.0,0.0,1.0,,9.33,29.24,1.0
39.0,,Tablet,20.71,15.0,12.0,0.0,,,0.0,28.09,99.97,0.0
31.0,Female,,7.51,11.0,6.0,,0.0,0.0,1.0,16.03,45.96,1.0
47.0,Male,Desktop,6.52,16.0,12.0,4.0,1.0,0.0,1.0,34.95,15.95,0.0
33.0,Female,,27.27,10.0,4.0,0.0,,0.0,,7.73,18.49,
59.0,Female,Tablet,25.64,8.0,5.0,5.0,0.0,0.0,,5.77,70.05,1.0
31.0,Male,Mobile,12.25,18.0,2.0,,0.0,,,21.47,93.08,1.0
49.0,Male,Mobile,16.36,10.0,13.0,,0.0,0.0,1.0,6.34,2.58,0.0
59.0,Female,,19.27,10.0,14.0,6.0,1.0,1.0,0.0,14.49,18.91,1.0
40.0,Male,,13.35,6.0,12.0,3.0,1.0,0.0,1.0,10.79,95.6,0.0
38.0,,Desktop,9.84,16.0,3.0,8.0,1.0,1.0,1.0,6.48,62.87,1.0
28.0,Female,,21.89,18.0,10.0,6.0,0.0,0.0,1.0,14.36,53.71,1.0
39.0,,Mobile,2.76,16.0,13.0,5.0,,1.0,0.0,25.93,44.15,
24.0,Male,Mobile,13.64,19.0,,4.0,1.0,1.0,0.0,26.74,92.07,1.0
54.0,Male,Mobile,21.57,13.0,7.0,8.0,0.0,,0.0,9.42,42.78,0.0
,Male,Tablet,8.63,7.0,3.0,8.0,,0.0,1.0,4.67,54.05,0.0
31.0,Female,Desktop,27.59,8.0,12.0,3.0,1.0,0.0,0.0,25.27,16.05,0.0
53.0,Female,Desktop,7.35,9.0,7.0,,0.0,0.0,1.0,14.35,30.49,
23.0,Male,,21.36,3.0,11.0,3.0,1.0,,0.0,8.42,29.38,0.0
24.0,Male,Tablet,30.0,10.0,5.0,3.0,1.0,,1.0,19.86,53.32,1.0
33.0,Female,Tablet,2.16,17.0,6.0,8.0,0.0,0.0,0.0,26.84,68.88,
39.0,Female,Mobile,16.25,17.0,2.0,4.0,0.0,0.0,,23.65,53.67,1.0
36.0,Female,Desktop,11.36,6.0,5.0,,0.0,0.0,0.0,4.11,99.97,0.0
46.0,Male,Mobile,3.53,4.0,12.0,8.0,,1.0,0.0,26.17,64.06,
40.0,Male,Tablet,6.76,19.0,2.0,4.0,1.0,1.0,0.0,17.65,99.97,1.0
23.0,Male,Desktop,17.13,7.0,12.0,9.0,0.0,1.0,0.0,4.83,55.34,1.0
55.0,,,28.25,10.0,14.0,2.0,1.0,1.0,1.0,28.02,30.93,1.0
59.0,Female,Tablet,15.75,6.0,10.0,8.0,1.0,,0.0,11.72,50.01,1.0
46.0,,Desktop,11.86,7.0,10.0,7.0,1.0,1.0,1.0,12.2,38.05,0.0
42.0,,Tablet,21.91,3.0,4.0,1.0,0.0,0.0,0.0,2.22,99.97,
18.0,Female,Desktop,13.52,13.0,14.0,5.0,1.0,,0.0,25.14,34.87,
45.0,Female,Desktop,13.78,9.0,6.0,5.0,0.0,1.0,1.0,25.8,53.22,1.0
36.0,Male,Tablet,26.25,18.0,5.0,2.0,0.0,1.0,,34.71,23.64,
49.0,Male,Mobile,21.66,16.0,14.0,1.0,0.0,0.0,,4.14,36.52,1.0
39.0,Female,Mobile,25.91,2.0,10.0,9.0,,1.0,1.0,2.91,45.0,1.0
47.0,Female,Desktop,20.42,3.0,9.0,1.0,0.0,,,28.28,60.55,0.0
41.0,Male,,8.28,10.0,1.0,4.0,1.0,,0.0,5.64,64.73,0.0
32.0,Female,Desktop,4.38,18.0,13.0,3.0,0.0,1.0,,36.06,48.11,
45.0,Female,Tablet,25.22,12.0,14.0,4.0,1.0,1.0,,7.2,20.36,1.0
44.0,Male,Desktop,15.67,8.0,10.0,7.0,0.0,,,3.51,41.23,1.0
29.0,Male,Mobile,2.49,16.0,11.0,8.0,,1.0,1.0,25.16,78.66,0.0
44.0,Male,,2.62,19.0,6.0,4.0,,1.0,0.0,10.58,84.46,1.0
32.0,Male,Mobile,24.56,3.0,11.0,2.0,0.0,1.0,0.0,33.31,95.57,
53.0,,Tablet,6.34,10.0,0.0,8.0,1.0,1.0,,2.4,43.5,1.0
48.0,Female,Mobile,26.92,5.0,4.0,1.0,1.0,1.0,0.0,12.22,27.68,1.0
39.0,Male,Mobile,4.98,4.0,14.0,6.0,,,0.0,9.41,67.01,1.0
35.0,Female,,20.38,16.0,11.0,0.0,0.0,,0.0,9.96,29.48,0.0
38.0,Female,Mobile,16.1,10.0,1.0,,1.0,0.0,0.0,27.44,0.16,
52.0,Female,Tablet,9.76,7.0,12.0,3.0,1.0,,,42.29,63.97,1.0
59.0,Male,Tablet,10.66,14.0,4.0,1.0,0.0,1.0,1.0,21.14,42.9,1.0
31.0,,Tablet,,3.0,12.0,1.0,1.0,,0.0,17.81,67.13,1.0
40.0,Male,Mobile,24.7,16.0,6.0,5.0,0.0,1.0,1.0,37.73,25.82,1.0
51.0,Female,,19.74,19.0,14.0,8.0,1.0,0.0,0.0,34.99,9.76,
46.0,Female,Tablet,13.52,6.0,13.0,0.0,1.0,1.0,,20.45,0.01,1.0
44.0,Female,Mobile,17.8,10.0,4.0,7.0,1.0,,1.0,16.25,52.57,
31.0,,Tablet,10.74,10.0,5.0,8.0,1.0,1.0,1.0,17.62,40.05,
37.0,Male,Mobile,18.27,10.0,4.0,3.0,0.0,1.0,1.0,0.57,39.6,0.0
20.0,Female,Tablet,10.52,7.0,11.0,4.0,1.0,1.0,0.0,18.53,56.79,0.0
21.0,,Tablet,30.0,,14.0,1.0,1.0,0.0,1.0,10.5,9.18,1.0
37.0,Female,Mobile,12.25,19.0,11.0,4.0,0.0,0.0,0.0,36.75,15.39,0.0
22.0,Female,,22.33,12.0,5.0,2.0,1.0,1.0,1.0,4.65,18.68,1.0
29.0,Female,Mobile,17.9,10.0,4.0,3.0,1.0,1.0,,3.13,32.0,1.0
53.0,Male,Tablet,19.43,4.0,9.0,5.0,,1.0,0.0,33.28,40.86,0.0
40.0,Female,Tablet,5.53,2.0,11.0,4.0,1.0,,0.0,0.57,30.86,1.0
35.0,Male,Desktop,28.58,16.0,14.0,0.0,0.0,1.0,,2.83,96.37,
41.0,Female,Tablet,12.67,10.0,5.0,2.0,0.0,1.0,0.0,38.63,21.02,0.0
40.0,Female,Desktop,13.06,9.0,4.0,,1.0,0.0,0.0,12.65,66.55,1.0
27.0,Female,,4.39,12.0,1.0,2.0,0.0,,,15.23,83.07,0.0
25.0,Female,Mobile,21.61,8.0,6.0,8.0,0.0,0.0,,8.55,73.42,1.0
28.0,Male,,8.57,10.0,7.0,3.0,0.0,1.0,0.0,,80.59,
37.0,Female,Desktop,30.0,18.0,5.0,7.0,0.0,0.0,0.0,13.79,30.9,0.0
47.0,Male,Desktop,,6.0,14.0,,,1.0,0.0,,51.38,0.0
34.0,Female,Desktop,16.11,5.0,5.0,7.0,1.0,1.0,,14.23,21.09,0.0
52.0,,,1.91,16.0,0.0,7.0,1.0,0.0,1.0,6.18,45.92,
18.0,Male,Desktop,7.17,7.0,7.0,6.0,1.0,,1.0,0.57,40.72,
30.0,Male,Mobile,13.66,10.0,4.0,0.0,0.0,0.0,0.0,13.67,35.54,1.0
18.0,Male,Desktop,15.68,11.0,13.0,5.0,,0.0,1.0,11.55,62.21,1.0
51.0,Male,Tablet,6.19,10.0,10.0,8.0,1.0,0.0,1.0,9.41,93.28,
19.0,,Desktop,18.9,8.0,13.0,9.0,1.0,,1.0,3.47,75.85,0.0
25.0,,Desktop,21.37,2.0,5.0,8.0,0.0,0.0,0.0,2.7,,1.0
59.0,Female,,13.66,12.0,5.0,8.0,0.0,0.0,0.0,17.69,58.88,
37.0,Male,Mobile,28.03,10.0,9.0,3.0,0.0,1.0,1.0,5.77,19.73,0.0
59.0,,Mobile,10.41,19.0,13.0,,,,0.0,8.76,94.2,
39.0,Male,Mobile,15.4,2.0,7.0,0.0,,,1.0,17.01,42.54,
59.0,Female,Mobile,25.93,16.0,5.0,9.0,1.0,0.0,0.0,13.46,49.5,0.0
58.0,,,10.07,10.0,3.0,5.0,0.0,1.0,1.0,15.38,68.3,1.0
39.0,,Desktop,4.77,5.0,12.0,7.0,,0.0,1.0,28.66,,
52.0,Female,Mobile,15.36,8.0,11.0,3.0,1.0,0.0,1.0,14.21,73.46,1.0
44.0,Male,Mobile,20.17,17.0,5.0,9.0,,0.0,,9.06,41.54,1.0
47.0,Female,Desktop,29.26,3.0,2.0,5.0,,,1.0,18.75,37.32,
50.0,Male,Tablet,17.22,10.0,10.0,5.0,0.0,0.0,1.0,21.66,35.56,0.0
33.0,Male,Desktop,25.58,4.0,4.0,,0.0,1.0,1.0,15.9,9.37,0.0
28.0,,Mobile,26.43,5.0,7.0,8.0,,0.0,1.0,14.8,54.78,
55.0,Male,Mobile,13.21,9.0,12.0,7.0,1.0,0.0,0.0,11.38,60.77,1.0
28.0,Male,Mobile,9.89,2.0,8.0,9.0,0.0,1.0,1.0,14.78,38.92,
23.0,Male,Desktop,13.7,4.0,11.0,8.0,1.0,1.0,1.0,11.69,37.13,
41.0,Female,Tablet,12.31,8.0,12.0,7.0,,0.0,,14.87,44.9,
50.0,Male,Desktop,12.47,17.0,7.0,6.0,0.0,,1.0,1.24,45.79,1.0
49.0,Female,Mobile,7.84,10.0,14.0,5.0,,0.0,1.0,4.56,35.53,
57.0,,Mobile,26.91,3.0,6.0,4.0,,1.0,1.0,35.69,41.01,1.0
42.0,Female,Desktop,16.92,4.0,10.0,8.0,1.0,,1.0,11.51,86.34,1.0
26.0,Male,Tablet,3.8,16.0,11.0,8.0,0.0,1.0,0.0,30.32,22.93,1.0
21.0,Female,Desktop,16.08,16.0,0.0,7.0,1.0,,0.0,26.83,24.19,1.0
35.0,Female,Tablet,24.34,18.0,11.0,4.0,0.0,,1.0,26.07,5.31,1.0
52.0,Male,Desktop,,9.0,4.0,3.0,,,1.0,30.39,79.99,
40.0,Male,Desktop,12.74,19.0,11.0,7.0,,1.0,0.0,28.18,16.88,0.0
29.0,Male,Desktop,4.44,18.0,5.0,0.0,0.0,0.0,1.0,36.5,33.43,0.0
40.0,Female,Desktop,14.69,10.0,11.0,8.0,0.0,1.0,1.0,6.74,25.79,0.0
35.0,Male,Tablet,28.13,14.0,14.0,9.0,1.0,0.0,,1.41,99.97,
54.0,Male,Desktop,27.38,3.0,8.0,2.0,0.0,0.0,0.0,9.02,91.31,
36.0,Female,Desktop,9.14,11.0,4.0,0.0,0.0,,1.0,28.79,90.72,
49.0,Male,Desktop,19.94,12.0,11.0,1.0,1.0,0.0,0.0,33.7,81.23,
32.0,Female,Tablet,7.32,11.0,7.0,3.0,0.0,1.0,1.0,28.09,91.06,1.0
20.0,Female,Tablet,9.1,8.0,13.0,5.0,1.0,0.0,,15.53,30.44,1.0
26.0,,Tablet,25.58,11.0,7.0,8.0,0.0,0.0,0.0,6.42,99.97,0.0
24.0,Female,Desktop,12.86,5.0,5.0,9.0,0.0,,1.0,13.54,45.86,
19.0,Male,Mobile,28.72,7.0,14.0,5.0,0.0,1.0,1.0,5.95,54.24,1.0
50.0,Male,,24.78,18.0,13.0,6.0,0.0,0.0,0.0,21.15,36.05,
36.0,Male,Mobile,10.11,8.0,9.0,1.0,0.0,,1.0,16.43,19.53,0.0
24.0,Male,Tablet,16.25,16.0,12.0,3.0,1.0,1.0,0.0,34.04,73.58,1.0
37.0,,Desktop,4.65,16.0,4.0,4.0,0.0,1.0,1.0,7.91,3.71,1.0
26.0,Male,,7.44,3.0,11.0,6.0,,0.0,0.0,17.24,5.25,1.0
45.0,Male,,23.97,9.0,14.0,1.0,0.0,,0.0,7.87,99.97,
38.0,Female,Mobile,7.18,16.0,4.0,5.0,1.0,,,21.44,94.69,1.0
25.0,Female,Mobile,23.13,4.0,7.0,2.0,,1.0,0.0,41.81,23.82,1.0
33.0,Male,Tablet,4.21,12.0,6.0,7.0,0.0,,1.0,9.9,88.5,1.0
38.0,Male,Desktop,14.93,11.0,11.0,1.0,,0.0,1.0,15.33,88.44,1.0
39.0,,Tablet,30.0,10.0,4.0,2.0,0.0,1.0,0.0,,30.34,0.0
21.0,Female,Desktop,27.56,19.0,14.0,5.0,0.0,0.0,,32.43,49.27,0.0
21.0,Male,Mobile,7.93,10.0,13.0,5.0,1.0,1.0,1.0,9.33,8.23,1.0
47.0,Female,Desktop,13.48,19.0,1.0,6.0,,0.0,0.0,5.11,30.36,0.0
59.0,Male,Mobile,7.0,11.0,7.0,8.0,0.0,,0.0,10.07,,1.0
35.0,Male,Mobile,17.91,5.0,,8.0,1.0,0.0,1.0,17.7,64.62,
50.0,,Mobile,6.87,4.0,1.0,8.0,1.0,0.0,0.0,26.8,63.07,1.0
59.0,Male,Tablet,28.19,18.0,13.0,1.0,1.0,1.0,1.0,3.98,83.71,0.0
31.0,Female,Tablet,11.05,15.0,4.0,3.0,1.0,1.0,,12.56,48.18,0.0
37.0,Male,,27.43,10.0,11.0,5.0,1.0,,0.0,33.53,14.19,
34.0,Male,Mobile,25.16,7.0,4.0,0.0,0.0,1.0,1.0,31.58,88.52,0.0
28.0,,,3.42,4.0,12.0,0.0,,1.0,1.0,35.82,60.97,1.0
32.0,Male,,25.48,18.0,13.0,5.0,0.0,0.0,1.0,8.56,60.51,1.0
28.0,,Tablet,10.99,10.0,5.0,3.0,1.0,0.0,1.0,8.18,24.19,1.0
39.0,Male,Mobile,6.87,16.0,4.0,0.0,0.0,1.0,0.0,0.57,41.82,
26.0,Male,Desktop,30.0,6.0,13.0,1.0,0.0,,1.0,15.58,73.2,
24.0,Male,Tablet,17.14,18.0,12.0,8.0,0.0,0.0,,16.38,21.39,0.0
43.0,Female,Tablet,14.19,16.0,,3.0,1.0,0.0,1.0,13.35,55.88,
58.0,Female,,15.35,10.0,2.0,6.0,,1.0,,32.34,75.69,
32.0,Male,,5.09,17.0,13.0,5.0,0.0,1.0,1.0,7.6,44.86,1.0
33.0,Male,Desktop,22.03,3.0,9.0,1.0,,0.0,,7.35,27.17,1.0
43.0,Male,Tablet,5.43,4.0,8.0,6.0,0.0,0.0,0.0,19.92,4.52,0.0
40.0,Female,Desktop,10.83,7.0,12.0,6.0,1.0,1.0,0.0,19.72,43.45,0.0
46.0,Male,Mobile,15.71,4.0,14.0,5.0,1.0,0.0,1.0,4.71,56.14,
54.0,Male,Mobile,19.35,10.0,11.0,9.0,,,0.0,12.69,79.01,
33.0,,Mobile,1.68,1.0,2.0,5.0,0.0,0.0,1.0,33.48,22.86,1.0
43.0,Male,Mobile,22.95,1.0,12.0,6.0,0.0,,0.0,3.96,6.91,1.0
39.0,Female,,16.92,4.0,14.0,2.0,,1.0,0.0,9.81,40.34,1.0
35.0,Female,Mobile,13.19,14.0,3.0,4.0,0.0,0.0,1.0,7.51,2.2,0.0
40.0,Male,Mobile,,18.0,11.0,2.0,,,0.0,26.05,29.0,1.0
44.0,Male,,17.28,7.0,12.0,2.0,,,1.0,1.2,58.57,
54.0,Male,Desktop,12.5,2.0,3.0,3.0,1.0,0.0,1.0,26.87,13.59,
41.0,Male,Tablet,20.27,2.0,4.0,,1.0,,1.0,37.76,47.8,1.0
48.0,,Mobile,1.56,1.0,5.0,3.0,,0.0,,0.57,52.86,
20.0,Female,Mobile,14.69,10.0,11.0,,1.0,0.0,1.0,16.46,52.89,0.0
58.0,Female,Desktop,20.02,10.0,6.0,1.0,1.0,0.0,,34.15,62.6,
51.0,Female,,16.19,19.0,12.0,7.0,1.0,0.0,1.0,8.25,94.51,0.0
42.0,,Desktop,25.71,10.0,1.0,1.0,,0.0,,22.67,9.92,0.0
49.0,Female,,4.07,10.0,11.0,2.0,0.0,1.0,,11.6,45.45,
28.0,,Tablet,12.7,11.0,4.0,5.0,0.0,1.0,,22.37,46.43,1.0
26.0,Male,Desktop,,9.0,11.0,1.0,0.0,,,36.31,59.3,1.0
44.0,Male,Tablet,4.09,17.0,5.0,8.0,0.0,0.0,1.0,2.07,36.12,1.0
41.0,Male,Desktop,20.61,,13.0,2.0,0.0,0.0,0.0,6.35,85.57,1.0
49.0,Female,Desktop,5.99,11.0,7.0,3.0,1.0,0.0,0.0,28.08,72.8,0.0
38.0,Female,Desktop,11.66,10.0,12.0,1.0,0.0,0.0,0.0,,63.36,0.0
39.0,Female,Desktop,20.43,8.0,13.0,3.0,0.0,0.0,0.0,4.09,51.89,
30.0,Male,Mobile,28.92,3.0,5.0,5.0,1.0,,1.0,30.32,56.29,
29.0,Female,Desktop,29.73,10.0,7.0,1.0,1.0,0.0,0.0,26.67,89.62,1.0
57.0,Male,Desktop,6.6,10.0,1.0,0.0,1.0,1.0,1.0,7.64,46.45,1.0
57.0,Female,,28.02,5.0,11.0,7.0,0.0,,,13.84,88.76,1.0
56.0,Female,,22.5,9.0,7.0,6.0,1.0,0.0,0.0,2.66,44.8,0.0
59.0,,Mobile,8.2,5.0,4.0,8.0,1.0,1.0,,16.85,33.96,1.0
19.0,Female,Desktop,10.23,10.0,14.0,5.0,0.0,,1.0,16.7,60.53,0.0
42.0,Male,Mobile,17.32,6.0,5.0,4.0,1.0,1.0,0.0,7.04,99.97,
25.0,,Tablet,26.33,10.0,0.0,9.0,1.0,,0.0,10.17,38.87,1.0
37.0,Male,Tablet,14.74,18.0,7.0,4.0,1.0,0.0,0.0,30.91,21.53,1.0
30.0,,Mobile,20.3,14.0,3.0,7.0,0.0,0.0,1.0,8.34,62.83,
27.0,,Desktop,11.4,3.0,5.0,2.0,,0.0,0.0,5.52,80.89,0.0
47.0,Female,Desktop,12.34,14.0,7.0,0.0,1.0,1.0,1.0,4.0,49.77,
26.0,Female,Desktop,2.97,10.0,10.0,0.0,1.0,0.0,0.0,15.28,23.14,
55.0,Female,Desktop,12.37,3.0,1.0,7.0,0.0,,0.0,25.01,59.98,1.0
54.0,Female,Mobile,9.29,19.0,2.0,9.0,,1.0,0.0,15.99,47.97,1.0
27.0,Female,Tablet,7.17,8.0,,6.0,1.0,0.0,,13.47,47.57,1.0
59.0,,Desktop,14.4,13.0,9.0,2.0,0.0,0.0,,26.76,47.16,1.0
19.0,Male,,15.62,10.0,2.0,9.0,0.0,1.0,0.0,2.31,23.27,0.0
46.0,Female,,16.45,10.0,11.0,7.0,0.0,1.0,0.0,7.32,85.82,0.0
58.0,Female,Tablet,,6.0,12.0,4.0,,0.0,1.0,34.79,13.12,
37.0,Male,,3.68,8.0,13.0,0.0,,,0.0,17.0,75.01,1.0
58.0,Male,Tablet,19.84,18.0,2.0,3.0,0.0,,,7.93,40.11,1.0
56.0,Male,Tablet,11.67,3.0,1.0,5.0,1.0,1.0,,35.31,43.82,1.0
,Male,Desktop,19.44,11.0,14.0,4.0,0.0,1.0,,,66.72,1.0
49.0,Male,Mobile,12.03,19.0,8.0,,1.0,,0.0,15.36,1.91,1.0
27.0,Male,Mobile,,9.0,2.0,,,0.0,0.0,15.02,4.73,
19.0,Female,,12.11,19.0,2.0,0.0,1.0,1.0,0.0,4.87,77.08,1.0
59.0,Male,Mobile,28.91,5.0,11.0,1.0,,,,7.97,13.31,1.0
39.0,,Desktop,9.45,19.0,7.0,6.0,0.0,,1.0,,64.19,1.0
55.0,Female,,17.18,10.0,5.0,9.0,,,,12.25,28.3,1.0
57.0,,Mobile,12.47,11.0,4.0,3.0,0.0,1.0,1.0,13.41,51.03,1.0
35.0,Female,Mobile,21.02,10.0,12.0,5.0,0.0,0.0,1.0,32.39,63.3,
55.0,Female,Desktop,12.39,9.0,5.0,4.0,,0.0,1.0,37.13,62.61,1.0
19.0,Male,Desktop,18.97,15.0,1.0,5.0,1.0,,1.0,21.53,99.97,1.0
33.0,Female,Mobile,21.34,3.0,13.0,0.0,0.0,0.0,1.0,14.57,50.62,1.0
22.0,,Desktop,23.93,8.0,4.0,7.0,0.0,0.0,0.0,3.57,33.23,0.0
33.0,Male,Mobile,14.05,8.0,3.0,9.0,0.0,1.0,1.0,14.09,47.03,0.0
57.0,Female,Mobile,16.39,3.0,11.0,1.0,,,,35.07,49.1,
38.0,Male,Desktop,7.91,9.0,5.0,2.0,0.0,1.0,1.0,4.55,57.07,0.0
31.0,Male,Tablet,17.17,17.0,7.0,5.0,,1.0,0.0,33.9,36.43,1.0
,Male,Mobile,8.09,10.0,11.0,3.0,1.0,0.0,1.0,31.93,70.66,1.0
42.0,,Mobile,16.2,17.0,5.0,5.0,,,1.0,,41.69,
28.0,Female,Tablet,17.04,10.0,8.0,5.0,0.0,1.0,,8.02,79.27,
39.0,Male,Mobile,21.4,8.0,13.0,4.0,1.0,1.0,0.0,19.93,,
39.0,Male,Mobile,27.22,10.0,2.0,6.0,1.0,1.0,0.0,5.43,8.13,1.0
30.0,Female,Mobile,22.35,16.0,6.0,0.0,1.0,0.0,1.0,16.09,40.81,
43.0,,Tablet,16.62,,4.0,1.0,0.0,1.0,0.0,19.96,23.26,
59.0,,,26.73,19.0,7.0,2.0,1.0,0.0,1.0,5.82,74.83,1.0
46.0,Female,,24.6,10.0,13.0,3.0,0.0,1.0,0.0,12.97,12.93,
19.0,Male,Mobile,16.87,19.0,12.0,4.0,0.0,1.0,0.0,14.01,72.37,1.0
44.0,Male,Desktop,6.81,2.0,13.0,1.0,0.0,0.0,,31.22,14.92,
47.0,Male,Mobile,15.91,14.0,3.0,2.0,,1.0,,0.57,44.96,
42.0,Female,Desktop,6.52,3.0,8.0,3.0,0.0,1.0,1.0,32.3,9.35,
35.0,Female,Mobile,20.19,3.0,6.0,3.0,1.0,0.0,0.0,29.31,56.43,1.0
33.0,,Tablet,6.97,17.0,7.0,4.0,0.0,1.0,0.0,16.79,52.48,0.0
48.0,Female,Mobile,12.18,9.0,10.0,5.0,0.0,0.0,1.0,8.27,,
26.0,Female,,14.53,17.0,9.0,2.0,1.0,0.0,0.0,32.76,38.89,0.0
41.0,Female,Tablet,13.1,10.0,13.0,0.0,1.0,,1.0,13.51,48.45,0.0
25.0,Female,Desktop,21.55,10.0,5.0,0.0,0.0,1.0,0.0,12.95,99.97,1.0
47.0,Female,Tablet,24.69,10.0,11.0,7.0,,0.0,1.0,12.77,39.07,0.0
50.0,Female,Tablet,17.22,4.0,2.0,3.0,,,1.0,37.73,15.44,1.0
