match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
6,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,SRH,1,4.4,Virat Kohli,AM Ghazanfar,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,GT,1,0.1,Mitchell Marsh,Ravi Bishnoi,0,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",SRH,DC,2,5.4,Sanju Samson,Mukesh Kumar,0,0,0,0,1,0,caught,,
3,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",RR,PBKS,1,16.0,Jamie Overton,Abhishek Sharma,1,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,SRH,1,0.1,Sunil Narine,Sandeep Sharma,6,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",MI,LSG,1,3.5,Ajinkya Rahane,Kagiso Rabada,0,0,0,0,0,0,caught,,
5,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",CSK,RR,2,11.3,Tristan Stubbs,David Payne,0,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,GT,2,3.6,Heinrich Klaasen,Romario Shepherd,0,0,0,1,0,0,,,
5,"Mar 28, 2026",League stage,"Wankhede Stadium, Mumbai",RCB,GT,1,4.4,Sunil Narine,Nandre Burger,0,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,PBKS,2,9.4,Abhishek Sharma,Kartik Tyagi,6,0,0,0,0,0,,,
3,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,GT,2,13.3,Ayush Badoni,Sandeep Sharma,0,0,0,0,0,0,caught,,
4,"Apr 02, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,SRH,1,2.0,Ayush Badoni,Vijaykumar Vyshak,0,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,PBKS,2,1.5,Angkrish Raghuvanshi,Vaibhav Arora,4,1,0,0,0,0,caught,Shahrukh Khan,Shimron Hetmyer/Dhruv Jurel
4,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",GT,MI,2,12.9,Anshul Kamboj,Jaydev Unadkat,0,0,0,0,0,0,bowled,,
2,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,RR,1,17.3,Harsh Dubey,Krunal Pandya,0,1,0,0,0,0,,,
3,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,MI,1,0.1,Rohit Sharma,Anrich Nortje,0,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",GT,GT,2,0.1,Shahbaz Ahmed,Blessing Muzarabani,1,0,1,0,0,0,,Marco Jansen,
5,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",SRH,RCB,2,11.9,Matt Henry,Anukul Roy,1,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,SRH,2,11.7,Devdutt Padikkal,Marco Jansen,1,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",RR,SRH,2,12.9,Nicholas Pooran,Anshul Kamboj,0,0,0,0,0,0,caught,,
6,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",LSG,MI,2,4.5,Anshul Kamboj,Shardul Thakur,0,0,0,0,0,0,,,
2,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RCB,2,0.1,Ryan Rickelton,Eshan Malinga,1,0,0,0,0,0,,,Rashid Khan
2,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",GT,MI,1,3.5,Shubman Gill,Eshan Malinga,0,4,0,0,0,0,caught,,
1,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",PBKS,MI,1,0.3,Virat Kohli,Arshdeep Singh,0,0,0,0,0,0,,,
2,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",DC,LSG,1,1.1,Heinrich Klaasen,Prince Yadav,4,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,MI,2,0.1,Ishan Kishan,Nandre Burger,1,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,DC,1,15.7,Mukul Choudhary,Mohsin Khan,4,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,DC,1,0.1,Rohit Sharma,Rashid Khan,0,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",SRH,PBKS,2,0.1,Nitish Reddy,Prasidh Krishna,4,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",MI,MI,1,0.1,Rajat Patidar,Rashid Khan,1,0,0,0,0,0,,,Rinku Singh
5,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,DC,1,6.5,Prabhsimran Singh,Washington Sundar,0,0,0,0,0,0,bowled,,
4,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",LSG,CSK,1,1.2,Rashid Khan,Matt Henry,4,1,1,0,0,0,,Anrich Nortje,
5,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",KKR,SRH,1,10.4,Heinrich Klaasen,Krunal Pandya,1,0,0,0,0,0,,,
5,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",PBKS,SRH,2,4.3,Sanju Samson,Suyash Sharma,0,4,0,0,0,0,,,
1,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,SRH,2,3.9,Washington Sundar,Kuldeep Yadav,0,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",KKR,SRH,1,7.5,Rohit Sharma,Blessing Muzarabani,1,0,0,0,0,0,,Mukul Choudhary,
5,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,RCB,1,9.9,Virat Kohli,Mohammed Shami,1,0,0,0,0,0,,Rishabh Pant,
5,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",DC,KKR,1,11.7,Aiden Markram,Vijaykumar Vyshak,0,0,0,0,0,0,,,
1,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,LSG,2,4.0,Rahul Tewatia,Anukul Roy,4,1,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,PBKS,2,9.6,Ajinkya Rahane,Kuldeep Yadav,0,0,1,0,0,0,,,
1,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,9.9,Prabhsimran Singh,Yuzvendra Chahal,0,0,0,0,0,0,,,Ishan Kishan
2,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,GT,1,13.0,Angkrish Raghuvanshi,Prasidh Krishna,0,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,GT,1,6.8,Kartik Tyagi,David Payne,1,0,0,0,0,0,,,Sarfaraz Khan
6,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,RR,2,0.1,Rohit Sharma,Jofra Archer,1,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,PBKS,2,0.1,Marco Jansen,Prince Yadav,1,0,0,0,0,0,,,
5,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",RCB,SRH,2,10.4,Sameer Rizvi,Brijesh Sharma,0,0,0,0,0,0,,,
4,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",KKR,CSK,1,16.4,Washington Sundar,Abhishek Sharma,0,0,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,KKR,1,6.5,Rinku Singh,Anrich Nortje,0,0,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,PBKS,1,10.3,Abhishek Sharma,Shivang Kumar,4,0,0,1,0,0,,,
3,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",CSK,KKR,1,1.9,Nitish Reddy,Jofra Archer,1,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",RCB,GT,2,0.4,Finn Allen,AM Ghazanfar,1,0,0,0,0,0,bowled,,Shimron Hetmyer/Dhruv Jurel
2,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",MI,PBKS,2,0.9,Rahul Tewatia,Ashok Sharma,0,0,0,1,0,0,,,Ravi Bishnoi
4,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,KKR,1,12.9,Sameer Rizvi,Hardik Pandya,1,0,0,1,0,0,,,Abhinandan Singh
4,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,RCB,2,9.9,Priyansh Arya,Kuldeep Yadav,1,0,0,0,0,0,,,
1,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,LSG,1,1.0,Travis Head,Harshal Patel,0,1,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,MI,1,0.1,Virat Kohli,Prince Yadav,0,1,1,0,0,0,,,
1,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,KKR,1,0.1,Ryan Rickelton,Blessing Muzarabani,1,0,0,0,0,0,,,
6,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,PBKS,2,3.4,Jaydev Unadkat,Mohammed Shami,1,0,0,0,0,0,caught,,
1,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RCB,2,0.1,Sai Sudharsan,Vaibhav Arora,0,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,PBKS,1,5.0,Cooper Connolly,Suyash Sharma,0,0,0,0,0,0,,,
3,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,RR,1,9.7,Yashasvi Jaiswal,Yuzvendra Chahal,1,1,0,0,0,0,,Ayush Mhatre,
5,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",GT,MI,2,2.2,Ishan Kishan,Lungi Ngidi,0,0,0,0,0,0,,,
6,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",KKR,CSK,1,3.5,Virat Kohli,Abhinandan Singh,2,0,1,1,0,0,,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,LSG,2,14.4,Travis Head,Blessing Muzarabani,1,0,0,0,0,0,,Mohammed Shami,
1,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,RCB,1,12.6,Rahul Tewatia,Aiden Markram,1,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",LSG,PBKS,1,0.1,Jos Buttler,Nitish Reddy,0,0,0,0,0,0,caught,,
5,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,MI,2,5.7,Abdul Samad,Ashok Sharma,1,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,PBKS,2,9.0,Ishan Kishan,Harsh Dubey,4,0,0,0,0,0,runout,,
5,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,RCB,1,0.1,Yashasvi Jaiswal,Khaleel Ahmed,1,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",MI,RR,1,11.5,Washington Sundar,Noor Ahmad,1,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,RR,2,15.0,Mohammed Shami,David Payne,1,1,1,0,0,0,,,
6,"Mar 28, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,SRH,2,0.1,Sunil Narine,Jofra Archer,1,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",RR,LSG,2,0.1,Tristan Stubbs,Anshul Kamboj,0,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,MI,1,1.0,Riyan Parag,Natarajan,1,0,0,0,0,0,,,Abhinandan Singh
2,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,SRH,1,0.1,Rahul Tewatia,Romario Shepherd,1,0,0,0,0,0,,,
5,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,CSK,2,7.4,Abdul Samad,Brijesh Sharma,0,0,0,0,0,1,,,
4,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,PBKS,2,8.8,Cameron Green,Axar Patel,1,1,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,SRH,2,14.1,Angkrish Raghuvanshi,Marco Jansen,0,0,1,0,0,0,,,
3,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,PBKS,2,16.0,Mohammed Shami,Romario Shepherd,1,0,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,MI,2,0.1,Naman Dhir,Matt Henry,1,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",KKR,KKR,1,3.0,Shashank Singh,Bhuvneshwar Kumar,0,0,1,0,1,0,,Cameron Green,
3,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,CSK,2,11.2,Aniket Verma,Harsh Dubey,6,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",RCB,LSG,1,2.5,Jos Buttler,Vijaykumar Vyshak,1,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,CSK,2,13.0,Nitish Reddy,Prince Yadav,0,0,1,0,0,0,,,
6,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,MI,1,2.5,Shubman Gill,Nandre Burger,1,0,1,0,0,0,,,
3,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",RCB,DC,1,10.0,Rinku Singh,Nandre Burger,1,0,0,0,0,0,,Priyansh Arya,
6,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",RCB,KKR,1,9.8,Tim David,Romario Shepherd,6,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,SRH,1,0.1,Shivam Dube,Shivang Kumar,1,0,0,0,1,0,,,
2,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,SRH,2,0.1,Pathum Nissanka,Jofra Archer,4,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,DC,1,0.1,Nicholas Pooran,Hardik Pandya,4,0,1,0,0,0,,,
2,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,MI,2,0.1,Aniket Verma,Sandeep Sharma,0,0,0,0,0,0,,,
2,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",RCB,RR,2,6.9,Naman Dhir,Vijaykumar Vyshak,1,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,SRH,1,8.7,Heinrich Klaasen,Mohammed Siraj,1,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",DC,LSG,2,3.4,Angkrish Raghuvanshi,Sandeep Sharma,0,0,0,0,0,0,,,
3,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,RR,1,0.1,Mitchell Marsh,Marco Jansen,1,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"Wankhede Stadium, Mumbai",LSG,PBKS,1,0.1,Sarfaraz Khan,Jacob Duffy,0,0,0,0,0,0,,,
3,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,DC,2,11.2,Sai Sudharsan,Sunil Narine,6,0,0,0,0,0,,,
3,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,KKR,1,6.4,Prabhsimran Singh,Blessing Muzarabani,0,0,0,0,0,0,caught,Aniket Verma,
5,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,DC,1,5.4,Rinku Singh,Eshan Malinga,0,0,0,0,0,0,bowled,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,SRH,2,8.2,Priyansh Arya,Ravindra Jadeja,0,0,0,0,0,0,,,Harsh Dubey
6,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,DC,2,10.6,Nitish Reddy,Abhinandan Singh,0,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,KKR,1,8.5,Ramandeep Singh,Kuldeep Yadav,1,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,PBKS,1,1.7,Heinrich Klaasen,Marco Jansen,0,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,RR,2,11.5,Sarfaraz Khan,Matt Henry,0,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,16.9,Prabhsimran Singh,Nitish Reddy,0,1,0,0,0,0,lbw,Heinrich Klaasen,
6,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,SRH,2,0.1,Nehal Wadhera,Vaibhav Arora,0,0,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",GT,GT,1,9.0,Noor Ahmad,Mohammed Shami,0,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,DC,2,2.5,Cameron Green,AM Ghazanfar,1,0,0,0,0,0,,,
4,"Apr 02, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",MI,LSG,2,17.5,Vaibhav Sooryavanshi,Harsh Dubey,0,0,0,0,1,0,,,
1,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",GT,SRH,1,9.0,Vaibhav Sooryavanshi,Vijaykumar Vyshak,0,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,DC,1,4.8,Dhruv Jurel,Harsh Dubey,1,0,0,0,1,0,caught,,
6,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,KKR,1,0.1,Virat Kohli,Romario Shepherd,0,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,RR,2,12.0,Finn Allen,Mohammed Shami,0,0,0,0,0,0,,Anrich Nortje,
5,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",PBKS,SRH,1,11.5,Finn Allen,Shardul Thakur,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,SRH,1,1.6,Nitish Rana,Hardik Pandya,1,0,0,0,0,0,,,
6,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,CSK,1,3.5,Tristan Stubbs,Bhuvneshwar Kumar,4,1,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",CSK,MI,1,0.1,Glenn Phillips,Washington Sundar,1,0,0,0,0,0,caught,,Cameron Green
2,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,CSK,2,5.5,Ryan Rickelton,Washington Sundar,1,0,0,0,0,0,caught,,(sub)Manish Pandey
2,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",PBKS,RR,1,2.9,Ishan Kishan,Matt Henry,6,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",KKR,KKR,2,0.6,Harshal Patel,Kartik Tyagi,4,1,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,LSG,1,0.1,Rinku Singh,Nandre Burger,1,0,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",RCB,RCB,1,1.4,Ryan Rickelton,Lungi Ngidi,0,1,0,0,0,0,,,
2,"Mar 28, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,KKR,1,1.1,Ayush Mhatre,Khaleel Ahmed,4,0,0,0,0,0,caught,,
6,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,RCB,1,12.1,Mitchell Marsh,Eshan Malinga,1,0,0,1,0,0,,,Mohsin Khan
2,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",PBKS,PBKS,1,15.3,Rohit Sharma,Jofra Archer,2,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RR,RR,2,0.1,Jamie Overton,Sunil Narine,0,1,0,0,0,0,,,
5,"Apr 02, 2026",League stage,"Wankhede Stadium, Mumbai",PBKS,RCB,1,16.2,Jos Buttler,Jacob Duffy,0,0,0,0,0,0,,,
6,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,RR,2,1.1,Heinrich Klaasen,Vaibhav Arora,0,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",LSG,SRH,2,0.1,Ajinkya Rahane,Blessing Muzarabani,0,0,0,0,0,0,,,
6,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",SRH,LSG,2,4.2,Nitish Reddy,Hardik Pandya,1,0,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",CSK,DC,1,2.9,Angkrish Raghuvanshi,Xavier Bartlett,0,1,0,0,0,0,,,
5,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,PBKS,2,5.2,Cooper Connolly,David Payne,1,0,1,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,CSK,2,17.6,Ishan Kishan,Eshan Malinga,1,1,0,0,0,0,,,
1,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",RCB,SRH,2,17.4,Devdutt Padikkal,Brijesh Sharma,0,0,0,0,0,0,caught,,
3,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,MI,2,9.7,Shubman Gill,Suyash Sharma,0,1,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,RR,1,3.4,Nitish Reddy,Bhuvneshwar Kumar,6,0,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,GT,2,5.4,Rajat Patidar,Vaibhav Arora,1,0,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",SRH,CSK,1,0.1,Mitchell Marsh,Shardul Thakur,1,0,0,0,1,0,,,
6,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",DC,PBKS,1,14.0,Jamie Overton,David Payne,1,0,0,0,0,1,,,
5,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",DC,MI,1,0.1,Rahul Tewatia,David Payne,1,0,0,0,0,0,,,
4,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",RR,SRH,1,13.6,Yashasvi Jaiswal,Prasidh Krishna,0,0,0,0,0,0,,,
4,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,KKR,2,13.5,Mitchell Marsh,Vipraj Nigam,0,0,0,0,0,0,bowled,,Rinku Singh
6,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,MI,1,5.7,Sameer Rizvi,Matt Henry,0,0,0,0,0,0,caught,,
6,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",SRH,DC,2,4.4,Heinrich Klaasen,Romario Shepherd,0,0,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,CSK,2,8.7,Mukul Choudhary,Brijesh Sharma,1,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,KKR,2,7.8,Yashasvi Jaiswal,Kartik Tyagi,1,0,0,0,0,0,,Jos Buttler,
6,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,SRH,2,0.1,Jos Buttler,Jacob Duffy,0,1,1,0,0,0,,,
4,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,SRH,1,11.5,Jos Buttler,Sunil Narine,0,2,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",PBKS,KKR,2,12.1,Nitish Reddy,Suyash Sharma,0,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,SRH,2,6.0,Cameron Green,Suyash Sharma,0,0,0,0,0,0,bowled,,
