age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
78,admin.,married,primary,yes,2817,yes,no,telephone,30,may,713,25,80,0,other,yes
52,self-employed,single,unknown,no,29341,yes,yes,telephone,18,mar,338,2,7,1,success,no
68,unemployed,single,secondary,no,588,no,yes,unknown,20,jul,1400,8,199,4,failure,no
37,entrepreneur,single,primary,no,1938,yes,no,cellular,4,nov,1088,2,185,7,success,no
43,management,single,primary,no,6135,no,yes,telephone,21,may,964,4,138,13,other,yes
43,services,married,secondary,no,525,no,no,unknown,28,jun,561,2,152,6,failure,yes
39,admin.,married,tertiary,no,2210,yes,no,cellular,8,jul,2536,1,158,1,success,no
30,technician,single,secondary,yes,3344,yes,no,telephone,30,may,968,3,160,0,unknown,no
51,blue-collar,married,tertiary,no,1271,no,yes,unknown,19,jul,1960,14,178,2,success,yes
50,unemployed,married,primary,no,5977,yes,no,telephone,8,jun,198,4,169,1,other,no
57,retired,married,secondary,no,-136,yes,no,unknown,20,may,1256,2,258,3,unknown,no
53,entrepreneur,single,tertiary,yes,21940,yes,yes,telephone,26,apr,17,16,162,1,unknown,yes
38,management,married,primary,yes,406,yes,no,cellular,4,nov,136,2,361,0,success,yes
35,blue-collar,single,secondary,no,515,no,no,cellular,21,jan,1924,1,0,0,failure,yes
30,retired,divorced,primary,no,9553,no,no,cellular,4,jan,336,21,180,4,success,no
32,student,single,unknown,no,25688,no,yes,unknown,7,nov,173,5,0,4,failure,yes
52,admin.,divorced,secondary,no,5155,yes,yes,unknown,10,feb,420,1,67,7,unknown,no
55,admin.,divorced,secondary,no,707,yes,no,cellular,10,may,748,18,93,3,failure,yes
52,blue-collar,married,secondary,no,842,no,no,cellular,27,apr,1691,9,60,2,success,yes
59,blue-collar,single,primary,no,5375,no,yes,unknown,4,aug,233,12,86,7,unknown,yes
58,housemaid,divorced,secondary,no,9936,yes,no,cellular,12,nov,421,1,21,1,failure,yes
27,management,divorced,tertiary,no,592,no,no,cellular,8,mar,177,3,267,1,other,yes
25,technician,divorced,primary,no,1562,no,no,unknown,1,jul,1540,3,-1,3,failure,no
38,blue-collar,married,tertiary,no,26,yes,no,cellular,7,jul,113,3,-1,1,unknown,yes
38,housemaid,married,primary,no,2314,no,yes,unknown,20,jul,572,3,-1,1,unknown,yes
41,technician,single,unknown,no,31456,no,no,unknown,6,nov,455,7,156,5,unknown,no
36,blue-collar,single,secondary,no,15,yes,yes,cellular,25,oct,811,6,85,0,failure,yes
23,unknown,married,primary,yes,388,yes,no,telephone,10,apr,384,3,-1,14,unknown,yes
52,self-employed,divorced,primary,yes,10992,yes,yes,telephone,25,aug,241,2,47,1,success,no
47,technician,divorced,secondary,yes,1634,no,no,unknown,15,jan,118,3,-1,2,unknown,yes
45,admin.,married,secondary,no,32076,no,yes,cellular,12,may,1395,12,93,0,success,no
33,management,divorced,tertiary,yes,995,no,yes,telephone,26,mar,448,3,301,8,success,no
54,blue-collar,single,tertiary,no,5891,yes,no,telephone,17,jul,2028,7,150,3,other,yes
33,blue-collar,single,tertiary,no,1298,yes,no,unknown,15,dec,1013,20,36,1,unknown,no
36,blue-collar,single,primary,yes,42926,yes,no,cellular,6,feb,1490,4,158,1,unknown,no
34,technician,married,secondary,no,19683,yes,no,cellular,14,sep,146,3,1,3,failure,yes
30,management,married,tertiary,no,8034,no,no,cellular,18,oct,256,4,414,9,success,no
25,blue-collar,married,unknown,yes,451,no,no,unknown,17,apr,1401,9,301,2,success,yes
33,blue-collar,single,primary,yes,2189,no,no,cellular,1,may,375,9,227,3,other,no
73,technician,single,tertiary,yes,9115,no,yes,telephone,8,sep,697,2,119,1,success,no
28,services,single,secondary,no,7002,yes,no,cellular,18,nov,1456,11,-1,0,failure,no
41,housemaid,single,unknown,no,4697,no,yes,unknown,17,may,188,1,80,4,unknown,no
27,retired,divorced,secondary,no,12227,yes,yes,telephone,7,may,583,5,0,11,unknown,no
22,entrepreneur,single,unknown,no,3733,yes,no,unknown,4,jun,702,5,72,2,unknown,yes
45,unemployed,married,tertiary,no,-120,no,yes,unknown,19,feb,211,4,107,5,failure,yes
36,management,divorced,primary,no,414,no,yes,unknown,26,mar,2012,2,45,5,unknown,yes
78,blue-collar,married,secondary,yes,-157,no,no,telephone,24,may,512,4,93,1,unknown,yes
61,technician,single,secondary,yes,305,yes,no,unknown,27,jun,1717,4,0,2,success,yes
53,admin.,married,secondary,no,1067,no,no,telephone,9,sep,87,11,-1,5,other,no
55,self-employed,divorced,secondary,no,387,yes,yes,telephone,19,may,777,3,100,4,other,no
43,self-employed,divorced,primary,no,1148,no,no,cellular,29,feb,93,2,178,3,unknown,yes
31,entrepreneur,married,tertiary,no,1096,no,no,cellular,3,dec,1069,2,-1,1,unknown,no
28,services,single,primary,no,-643,yes,no,cellular,29,jun,2,11,55,4,failure,no
54,blue-collar,single,secondary,no,7528,no,yes,unknown,29,jun,154,4,16,1,failure,yes
47,unemployed,single,tertiary,no,193,no,no,unknown,4,jan,1041,6,396,3,success,no
36,services,married,unknown,yes,11244,yes,yes,telephone,20,feb,95,2,-1,2,unknown,yes
27,entrepreneur,single,secondary,no,862,no,no,cellular,16,sep,1551,5,89,3,success,no
60,unknown,married,secondary,no,40,yes,no,cellular,7,mar,626,2,296,4,failure,yes
58,blue-collar,divorced,tertiary,no,1478,no,yes,telephone,24,may,708,5,241,1,other,no
40,technician,single,primary,yes,-112,yes,yes,unknown,22,jul,1369,2,3,1,other,yes
40,self-employed,single,primary,yes,28008,yes,no,telephone,16,jun,427,4,86,11,success,yes
35,blue-collar,married,unknown,no,3235,no,yes,unknown,6,jul,39,5,49,14,unknown,no
27,entrepreneur,divorced,unknown,no,5934,yes,no,telephone,8,may,300,27,160,7,success,no
41,technician,single,unknown,no,419,no,no,cellular,29,mar,486,3,9,0,other,yes
37,student,single,secondary,yes,7349,no,no,cellular,16,nov,1640,1,86,0,unknown,yes
38,retired,single,unknown,yes,634,no,yes,telephone,16,oct,558,37,240,0,unknown,no
23,blue-collar,single,primary,no,551,yes,yes,cellular,26,sep,346,5,31,4,success,no
48,self-employed,single,primary,no,-809,yes,no,unknown,3,may,708,4,196,2,unknown,yes
31,self-employed,single,primary,no,14790,no,no,telephone,13,aug,1152,17,161,2,failure,yes
36,management,single,primary,no,1389,yes,yes,unknown,17,feb,353,3,209,2,failure,no
34,unknown,married,secondary,yes,3057,yes,yes,cellular,1,aug,221,2,138,0,failure,yes
51,admin.,single,secondary,yes,6040,no,no,cellular,18,sep,499,12,188,0,failure,no
40,retired,married,unknown,no,1132,yes,no,cellular,29,sep,1770,1,416,5,success,no
22,housemaid,divorced,unknown,yes,777,yes,yes,cellular,20,may,2000,5,173,1,unknown,no
74,retired,married,secondary,no,904,yes,no,cellular,13,jun,344,16,202,3,unknown,yes
45,blue-collar,single,secondary,no,10690,no,no,cellular,13,jun,2123,7,283,2,success,no
55,entrepreneur,divorced,unknown,no,347,yes,yes,telephone,12,apr,1170,4,369,1,success,no
44,entrepreneur,single,primary,no,1713,yes,yes,unknown,21,feb,158,4,-1,3,unknown,yes
37,student,married,primary,no,1946,yes,no,cellular,21,jan,241,5,164,0,other,no
36,admin.,single,primary,no,1842,yes,yes,cellular,8,feb,811,7,16,2,unknown,no
70,management,single,secondary,no,533,yes,no,cellular,12,mar,852,4,81,3,other,yes
19,blue-collar,single,secondary,no,-562,no,no,cellular,4,nov,1255,17,74,3,other,yes
42,admin.,single,tertiary,yes,1451,yes,yes,cellular,19,nov,245,11,195,5,unknown,no
46,management,divorced,tertiary,yes,7364,no,yes,cellular,22,nov,1758,8,-1,3,unknown,yes
36,student,single,primary,yes,2199,no,yes,telephone,5,oct,96,4,263,6,unknown,yes
39,technician,divorced,secondary,yes,6081,yes,no,telephone,20,oct,1263,9,67,0,unknown,no
33,technician,single,secondary,no,-121,yes,no,cellular,6,may,1206,1,10,3,failure,yes
59,technician,married,tertiary,no,-154,no,yes,cellular,7,may,1558,9,-1,1,unknown,no
23,entrepreneur,married,unknown,no,2866,no,no,telephone,23,may,365,10,284,2,failure,yes
34,technician,single,primary,no,-172,no,no,cellular,2,nov,1166,1,181,7,other,yes
43,technician,divorced,primary,no,-248,yes,no,cellular,12,aug,201,23,85,4,unknown,no
36,self-employed,single,unknown,yes,10450,yes,no,unknown,12,jul,223,1,76,3,success,yes
46,retired,single,primary,no,1383,no,no,unknown,8,aug,1517,5,223,1,unknown,yes
32,management,single,tertiary,yes,-556,yes,no,cellular,13,jul,168,4,157,3,failure,yes
45,services,divorced,unknown,no,490,no,yes,unknown,17,dec,410,1,182,6,unknown,no
36,services,divorced,primary,yes,318,yes,no,telephone,1,jul,391,4,156,1,unknown,yes
44,technician,married,tertiary,no,6455,yes,yes,cellular,27,nov,1551,3,90,0,success,yes
48,student,married,tertiary,no,597,yes,yes,telephone,24,sep,483,3,-1,1,unknown,yes
30,technician,married,secondary,no,2730,yes,no,cellular,17,apr,1974,2,288,6,other,yes
42,self-employed,married,primary,no,1913,yes,no,telephone,22,nov,449,1,100,0,other,yes
37,blue-collar,married,unknown,no,1004,yes,no,telephone,4,oct,243,10,69,2,failure,no
55,technician,married,tertiary,no,611,no,yes,cellular,17,oct,267,1,-1,1,other,no
36,blue-collar,single,unknown,no,252,no,yes,cellular,1,jul,1157,4,140,3,failure,no
45,management,divorced,tertiary,no,304,yes,no,telephone,31,aug,1011,2,124,1,failure,no
30,retired,married,tertiary,no,2576,yes,yes,cellular,3,nov,334,22,156,3,other,no
40,unemployed,divorced,primary,no,18714,no,no,telephone,13,nov,1109,2,100,5,failure,yes
40,technician,married,unknown,no,191,no,yes,telephone,8,nov,362,2,161,1,unknown,yes
37,unemployed,married,secondary,no,-2048,yes,yes,unknown,15,aug,570,3,-1,5,unknown,no
31,student,married,secondary,no,-24,yes,no,unknown,12,dec,438,4,430,1,unknown,no
33,unemployed,single,secondary,yes,4423,no,yes,cellular,10,aug,190,6,290,3,failure,yes
20,unknown,divorced,secondary,yes,1353,no,yes,cellular,10,apr,439,4,91,2,success,yes
23,entrepreneur,single,tertiary,no,1101,no,no,telephone,5,jun,1614,3,561,1,other,yes
41,housemaid,divorced,unknown,no,8930,no,no,unknown,23,jan,348,5,-1,1,success,yes
72,unemployed,married,tertiary,no,455,no,yes,cellular,17,may,155,2,-1,11,success,no
35,housemaid,single,secondary,no,350,yes,no,cellular,23,nov,712,6,574,2,unknown,yes
54,technician,single,tertiary,yes,2923,no,no,telephone,17,apr,79,2,240,1,success,yes
34,entrepreneur,divorced,tertiary,no,2844,no,yes,telephone,15,oct,409,5,88,0,unknown,no
50,unemployed,divorced,primary,no,10086,yes,no,cellular,13,apr,635,4,102,3,other,yes
89,retired,single,tertiary,no,4850,yes,no,telephone,5,aug,402,3,508,2,unknown,yes
46,services,married,secondary,no,1665,yes,no,unknown,22,sep,192,2,147,8,unknown,no
44,technician,single,unknown,yes,3200,yes,yes,unknown,19,jan,540,10,85,5,failure,yes
41,retired,single,secondary,no,2244,no,no,telephone,1,aug,407,4,-1,4,unknown,yes
44,technician,divorced,tertiary,no,-125,no,yes,unknown,23,oct,633,3,182,4,unknown,no
18,entrepreneur,divorced,tertiary,no,9061,yes,no,cellular,2,mar,528,4,0,9,other,yes
56,entrepreneur,married,primary,no,30039,no,yes,telephone,16,nov,993,4,242,0,success,yes
54,blue-collar,married,secondary,yes,643,no,no,unknown,12,dec,814,3,-1,5,other,yes
38,management,single,unknown,no,5670,no,no,cellular,13,jun,684,1,854,2,success,no
54,blue-collar,single,tertiary,no,1206,yes,no,unknown,22,nov,1000,5,198,0,failure,no
27,housemaid,divorced,tertiary,no,163,yes,yes,cellular,14,jan,722,1,77,1,other,no
25,management,married,primary,yes,4189,yes,yes,telephone,3,sep,568,9,183,0,unknown,no
39,housemaid,married,tertiary,no,1940,no,no,cellular,4,may,367,2,-1,0,unknown,no
32,technician,married,secondary,no,5471,no,no,cellular,6,sep,790,1,79,4,unknown,yes
30,admin.,divorced,primary,yes,10059,yes,yes,telephone,15,may,115,5,194,3,success,no
50,technician,divorced,secondary,yes,2222,yes,yes,telephone,9,mar,697,2,72,9,unknown,yes
55,blue-collar,single,tertiary,yes,1277,no,no,cellular,14,may,318,3,174,2,success,no
29,unemployed,single,primary,yes,277,yes,no,cellular,19,aug,69,3,104,2,failure,yes
31,student,single,unknown,no,8138,no,no,unknown,18,jan,2,2,-1,3,failure,no
47,blue-collar,single,unknown,no,1279,no,no,cellular,22,nov,491,9,256,2,other,yes
69,student,divorced,unknown,yes,20365,yes,no,cellular,1,jun,1428,4,71,1,failure,yes
37,entrepreneur,divorced,secondary,no,286,yes,yes,telephone,12,sep,2363,2,172,9,unknown,no
46,retired,single,unknown,no,7158,yes,yes,cellular,29,jun,179,2,0,7,unknown,yes
32,unemployed,married,tertiary,no,988,yes,no,cellular,15,may,290,6,149,4,unknown,no
33,entrepreneur,married,primary,yes,3452,no,yes,telephone,14,jun,797,2,-1,4,failure,yes
52,management,single,secondary,yes,3849,yes,no,telephone,3,sep,305,3,371,14,success,yes
40,entrepreneur,divorced,secondary,no,8396,no,yes,cellular,28,mar,204,1,307,0,unknown,yes
30,retired,single,tertiary,no,8050,yes,no,telephone,13,jul,464,2,85,1,unknown,no
67,unknown,single,secondary,no,1067,no,yes,telephone,3,feb,746,3,96,1,unknown,no
65,student,single,secondary,no,1470,no,yes,telephone,25,may,588,2,101,1,unknown,yes
48,services,single,secondary,yes,3219,yes,no,unknown,18,sep,246,3,337,0,unknown,no
64,student,married,unknown,yes,608,yes,no,telephone,28,oct,433,37,112,1,failure,yes
51,admin.,divorced,secondary,yes,954,no,yes,unknown,27,aug,472,2,168,4,unknown,no
51,unknown,married,secondary,yes,183,no,no,telephone,13,oct,2201,3,0,3,other,yes
52,retired,divorced,secondary,no,123,no,no,cellular,27,may,1404,3,-1,0,success,no
23,blue-collar,single,unknown,no,963,yes,yes,unknown,7,feb,215,10,48,7,failure,yes
51,services,divorced,tertiary,yes,284,yes,no,telephone,23,feb,844,3,86,2,unknown,yes
56,unknown,single,tertiary,no,-98,yes,yes,unknown,14,jul,470,11,327,2,failure,no
50,services,single,primary,yes,3154,yes,no,cellular,9,aug,143,4,-1,1,failure,yes
33,housemaid,single,secondary,no,8937,no,no,telephone,17,nov,1021,1,161,5,failure,no
48,services,divorced,secondary,yes,-187,yes,no,telephone,3,jun,1566,2,-1,1,success,yes
42,housemaid,divorced,tertiary,no,2005,yes,no,telephone,23,mar,1106,4,164,11,unknown,no
58,unknown,divorced,unknown,no,215,no,no,telephone,6,may,507,2,80,5,success,no
55,technician,divorced,tertiary,no,152,yes,no,unknown,12,mar,208,2,-1,1,unknown,no
42,retired,married,primary,no,9159,no,yes,cellular,4,jan,574,6,225,3,failure,no
39,entrepreneur,divorced,tertiary,no,2571,no,yes,unknown,11,jan,1108,1,-1,1,other,no
33,unemployed,divorced,secondary,no,4914,yes,yes,unknown,17,jul,286,7,306,1,unknown,yes
71,housemaid,married,secondary,no,-285,no,no,unknown,18,apr,450,4,214,2,unknown,yes
32,technician,single,primary,no,5561,yes,no,telephone,12,may,681,5,67,7,failure,yes
42,management,divorced,primary,no,386,yes,no,telephone,20,sep,366,2,46,8,failure,yes
34,blue-collar,married,primary,no,8448,yes,yes,telephone,17,feb,1135,3,360,11,unknown,yes
55,admin.,single,tertiary,yes,-225,no,no,unknown,13,aug,342,28,98,0,success,yes
77,admin.,single,tertiary,yes,701,yes,yes,telephone,23,nov,486,4,1,2,other,yes
63,admin.,divorced,primary,no,7465,yes,no,cellular,19,may,705,5,76,5,unknown,yes
34,self-employed,divorced,secondary,yes,4230,no,yes,cellular,24,oct,46,2,6,5,unknown,yes
31,management,divorced,secondary,no,2446,yes,yes,telephone,3,jun,881,2,254,0,unknown,no
18,blue-collar,single,primary,no,10926,no,no,unknown,10,feb,1142,12,71,3,unknown,no
59,student,divorced,secondary,no,7146,yes,no,cellular,4,sep,1058,2,187,3,other,yes
27,retired,married,secondary,yes,4737,yes,yes,cellular,22,sep,776,2,158,4,failure,no
29,housemaid,divorced,tertiary,yes,2382,no,yes,telephone,16,nov,77,2,99,4,other,no
60,services,single,primary,no,7740,yes,no,telephone,14,oct,355,1,253,1,failure,no
57,unemployed,single,tertiary,yes,253,yes,no,cellular,23,sep,791,4,268,2,unknown,no
34,entrepreneur,married,tertiary,no,3729,no,no,cellular,28,aug,640,4,170,3,unknown,no
64,admin.,divorced,primary,no,-196,yes,no,telephone,6,jun,68,1,366,3,success,no
45,entrepreneur,married,tertiary,no,237,no,no,telephone,6,dec,217,4,300,2,unknown,no
30,housemaid,single,secondary,no,6425,yes,no,telephone,15,jul,429,1,304,8,unknown,yes
56,housemaid,divorced,secondary,no,-54,yes,yes,cellular,24,mar,230,2,277,2,unknown,yes
44,student,married,tertiary,no,146,yes,no,telephone,26,aug,1484,2,0,1,unknown,yes
38,self-employed,single,tertiary,no,5825,yes,no,cellular,14,aug,1108,30,373,1,unknown,no
70,management,divorced,tertiary,no,1522,no,no,telephone,17,jul,355,1,195,5,success,no
32,admin.,married,primary,no,2643,no,yes,cellular,22,jun,1887,7,281,4,failure,no
42,blue-collar,married,tertiary,yes,5941,yes,yes,telephone,18,feb,538,6,70,1,success,yes
52,unknown,single,unknown,no,6405,yes,no,cellular,16,oct,609,2,17,1,other,yes
47,admin.,single,tertiary,yes,-745,yes,no,unknown,15,jun,576,28,93,8,unknown,no
33,unemployed,single,secondary,no,-110,no,no,unknown,19,nov,179,3,450,8,success,no
42,admin.,single,tertiary,no,4579,yes,no,unknown,5,dec,2281,2,-1,3,failure,no
38,admin.,single,secondary,no,407,yes,yes,cellular,12,dec,538,4,160,2,unknown,yes
41,admin.,divorced,primary,no,439,no,no,unknown,21,aug,387,3,203,3,unknown,yes
40,housemaid,single,unknown,yes,1308,yes,yes,cellular,4,may,1928,4,160,1,success,no
32,services,married,tertiary,no,5346,yes,no,unknown,27,jan,132,25,93,2,failure,yes
59,entrepreneur,divorced,tertiary,yes,1054,yes,yes,telephone,6,jun,398,4,-1,1,unknown,yes
61,unemployed,married,primary,yes,4303,yes,no,telephone,19,mar,889,14,94,3,other,yes
53,self-employed,married,unknown,no,-403,yes,no,unknown,20,sep,514,14,-1,1,success,yes
50,student,divorced,unknown,yes,723,no,no,cellular,24,may,748,1,1,2,unknown,yes
45,management,divorced,unknown,no,2671,yes,no,cellular,12,may,159,4,142,0,unknown,yes
26,blue-collar,married,primary,no,1843,no,yes,unknown,28,aug,1582,5,0,3,failure,no
25,blue-collar,single,primary,no,53,no,no,cellular,1,aug,608,6,-1,7,failure,no
46,management,married,tertiary,yes,8420,yes,no,telephone,25,may,168,12,101,3,success,no
30,self-employed,single,secondary,no,2487,yes,no,cellular,15,sep,1436,2,71,2,success,no
40,blue-collar,married,tertiary,no,6085,yes,yes,cellular,6,jul,2482,4,181,8,unknown,yes
37,admin.,divorced,tertiary,no,659,no,yes,telephone,31,may,1027,14,100,1,other,no
53,entrepreneur,single,tertiary,yes,1284,yes,yes,unknown,25,feb,337,4,178,5,failure,yes
37,entrepreneur,divorced,unknown,no,7389,yes,yes,unknown,14,dec,401,7,114,5,success,yes
28,services,married,unknown,yes,5799,yes,no,unknown,9,may,975,4,150,4,unknown,yes
35,blue-collar,married,unknown,yes,14830,yes,no,cellular,16,jul,1968,1,-1,0,success,yes
31,self-employed,married,unknown,no,6357,no,no,cellular,8,may,853,11,67,2,other,yes
29,student,married,secondary,no,3017,yes,no,cellular,16,jun,732,1,219,0,unknown,no
29,management,married,tertiary,no,9024,yes,no,unknown,13,mar,894,4,46,1,failure,no
49,retired,divorced,tertiary,no,8,yes,no,cellular,24,jan,647,4,212,4,other,yes
44,unknown,divorced,secondary,no,6293,no,yes,unknown,27,may,1139,4,91,0,unknown,no
27,services,single,secondary,no,-331,yes,no,telephone,2,dec,637,1,-1,2,unknown,yes
62,technician,single,unknown,no,1370,yes,no,cellular,12,aug,1203,4,-1,1,unknown,yes
25,self-employed,divorced,unknown,no,1808,no,yes,unknown,19,sep,401,3,94,0,unknown,no
43,management,single,secondary,no,39,no,yes,cellular,26,oct,344,3,89,1,failure,no
32,retired,single,secondary,no,4819,yes,no,unknown,23,mar,310,1,64,1,failure,yes
20,blue-collar,divorced,tertiary,no,5642,yes,yes,unknown,25,nov,400,4,-1,0,unknown,yes
42,entrepreneur,divorced,tertiary,no,4209,yes,no,unknown,19,oct,266,4,148,3,other,no
32,entrepreneur,single,secondary,yes,15035,no,no,cellular,15,sep,120,4,-1,0,other,no
46,self-employed,divorced,secondary,yes,8239,no,no,cellular,5,apr,360,7,79,15,failure,yes
51,unemployed,married,primary,no,830,yes,no,unknown,15,oct,1603,3,-1,2,success,yes
53,self-employed,single,tertiary,yes,9725,yes,no,cellular,14,aug,945,1,114,1,failure,yes
35,entrepreneur,married,tertiary,yes,242,no,no,cellular,11,apr,133,6,-1,1,failure,yes
