age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
18,Female,10.07,3.86,1.31,4.05,5.26,94,51,10.6,Medium,No,Mild,1
24,Other,12.0,1.82,0.0,3.15,8.66,138,150,8.94,Medium,Yes,Moderate,1
29,Other,7.13,1.3,2.3,6.0,5.87,49,177,3.58,Low,No,Severe,1
25,Female,11.16,5.32,1.4,6.0,6.1,20,154,11.36,Low,No,Moderate,0
18,Other,5.6,1.84,3.66,2.49,4.5,93,180,8.06,Low,No,Moderate,1
19,Other,4.3,3.55,0.39,1.2,4.97,75,77,12.31,High,Yes,Moderate,1
27,Female,6.63,1.22,2.57,3.75,5.49,20,180,5.25,Medium,No,,1
24,Female,6.89,3.74,2.15,4.16,5.68,54,140,13.79,Low,No,Severe,1
22,Other,9.51,5.26,1.45,5.58,4.5,153,58,12.48,Medium,Yes,Moderate,1
24,Male,6.79,4.26,2.07,0.96,7.14,24,180,8.87,Low,No,Moderate,0
32,Female,8.68,1.03,2.05,5.61,5.16,25,146,10.61,Low,No,,1
27,Female,12.0,4.72,0.48,1.72,7.71,20,177,7.74,Medium,No,Moderate,0
18,Other,11.28,3.37,0.89,5.7,4.5,40,146,12.92,Medium,No,Moderate,0
26,Female,10.51,4.43,1.97,4.23,5.13,40,140,8.73,Medium,Yes,Severe,1
21,Other,6.09,3.27,1.86,3.47,8.13,121,122,11.44,Low,No,Moderate,1
28,Male,7.46,2.22,3.32,5.49,7.6,91,180,4.76,Low,No,Severe,0
18,Female,6.94,1.63,0.0,2.32,5.29,175,129,9.26,High,Yes,Severe,1
20,Male,5.92,5.69,3.27,5.01,5.33,173,171,6.52,High,Yes,Moderate,1
21,Male,6.06,3.22,1.74,1.59,5.44,59,172,3.79,Medium,No,Mild,1
33,Female,3.0,5.18,0.0,4.22,7.91,91,166,4.46,Low,No,Severe,1
28,Other,8.61,2.16,1.94,0.8,8.12,27,84,12.15,Low,Yes,Severe,1
24,Male,6.92,6.0,0.24,3.71,5.56,167,82,4.42,Medium,Yes,Moderate,1
18,Other,5.19,6.0,1.91,5.4,4.6,79,39,8.59,Low,No,Moderate,1
18,Male,7.96,1.37,0.54,4.19,4.5,184,128,6.84,Low,No,Severe,1
21,Other,5.75,1.86,0.09,1.53,5.38,121,180,3.58,Medium,No,,1
28,Other,3.48,3.74,1.69,5.5,7.94,137,111,7.63,High,Yes,Mild,1
18,Female,6.67,5.54,2.36,4.1,5.03,85,132,10.06,Low,Yes,Severe,0
20,Other,7.9,0.76,1.6,5.23,7.86,200,180,3.58,Medium,Yes,Severe,1
18,Other,11.08,4.4,3.06,0.66,4.5,71,180,5.82,Low,No,Moderate,1
31,Other,11.14,4.12,0.0,5.35,8.6,70,148,8.59,Medium,No,Moderate,0
20,Female,10.98,1.41,1.9,5.55,5.77,44,97,6.68,High,No,Mild,0
18,Female,3.0,5.02,1.41,6.0,4.5,52,180,13.49,Low,Yes,Moderate,1
23,Other,5.99,4.8,0.0,2.86,4.5,108,113,5.24,Medium,Yes,Moderate,0
29,Male,6.96,5.4,0.96,5.4,6.26,27,180,12.84,High,No,Severe,0
20,Male,11.89,5.72,1.08,5.76,8.41,149,85,7.49,Low,No,Severe,0
19,Female,3.89,1.79,0.0,4.85,5.76,46,160,10.43,High,No,Mild,0
19,Other,8.18,4.95,1.47,5.3,7.9,226,149,3.95,Low,Yes,Severe,0
27,Other,6.16,2.53,0.74,2.62,6.89,110,108,14.02,Medium,Yes,,1
20,Male,4.61,1.64,1.71,1.97,6.19,50,180,14.11,Low,No,Moderate,1
18,Other,8.37,5.17,1.35,4.21,4.5,74,155,10.41,Low,Yes,Severe,1
22,Other,5.5,5.88,0.26,1.57,5.33,86,168,12.38,Medium,No,Moderate,1
19,Other,4.84,4.02,2.46,5.52,4.9,123,144,6.81,Medium,No,Moderate,1
33,Female,5.73,3.68,2.38,5.81,4.5,51,178,14.51,Medium,No,Moderate,1
18,Other,7.78,1.73,0.74,4.53,4.5,175,180,3.99,Low,No,Moderate,1
22,Male,4.32,1.05,1.06,5.16,4.5,80,44,3.58,High,Yes,Severe,1
24,Other,4.63,3.34,1.32,5.02,8.07,47,92,13.66,Medium,Yes,Severe,1
19,Male,4.94,2.42,1.79,2.16,4.79,189,135,11.51,Medium,No,Mild,1
23,Male,6.31,0.68,1.78,4.35,4.65,215,180,5.65,High,No,Moderate,1
32,Other,10.45,3.3,1.04,6.0,6.14,103,173,5.93,Low,Yes,Mild,1
19,Other,4.0,4.86,0.49,1.27,6.55,64,175,3.58,High,Yes,,1
20,Female,7.23,6.0,2.05,3.92,4.5,62,93,12.48,Low,No,Moderate,1
29,Other,4.57,5.84,0.91,6.0,6.31,142,135,3.88,Low,No,Mild,1
18,Other,8.34,1.2,3.08,1.72,7.84,64,177,8.31,Medium,No,Moderate,1
18,Male,5.39,5.32,2.73,6.0,6.17,55,98,4.27,Low,No,Severe,1
28,Female,3.14,2.93,2.29,1.74,5.73,20,180,11.14,Medium,No,Severe,1
22,Female,6.41,2.66,2.72,5.89,4.5,76,161,3.58,High,No,Mild,1
19,Male,8.82,1.26,2.15,4.47,7.18,20,74,11.6,Low,No,Moderate,1
23,Female,10.99,1.12,2.13,2.83,4.55,41,91,8.88,High,Yes,Moderate,0
28,Female,4.16,1.06,3.17,4.28,5.58,199,85,4.35,Medium,No,Severe,1
28,Other,3.63,0.72,1.29,4.09,4.56,216,154,11.7,High,No,Severe,1
32,Other,12.0,5.45,2.37,3.09,7.62,114,42,9.79,High,No,Moderate,1
27,Female,4.78,5.38,1.68,6.0,4.72,39,132,5.72,High,No,,1
18,Male,5.75,1.48,2.07,4.95,6.44,42,97,12.06,Low,No,Moderate,1
26,Female,9.98,3.5,2.46,3.74,4.55,92,121,8.53,Medium,Yes,,0
20,Male,7.95,5.59,0.0,3.16,5.73,44,90,10.25,Low,Yes,,0
19,Female,6.15,4.88,2.68,6.0,7.96,83,178,4.4,Low,No,,0
27,Other,11.25,1.88,1.59,4.15,4.5,90,146,8.91,High,No,Mild,1
24,Other,6.22,4.74,0.0,5.44,6.76,153,180,12.67,High,Yes,,1
28,Female,10.31,3.78,1.71,5.51,5.74,20,129,11.29,High,No,Moderate,1
20,Other,9.98,1.63,2.15,2.46,4.5,20,145,12.76,High,No,Mild,1
24,Female,6.93,4.72,1.97,5.4,8.18,177,99,8.06,High,Yes,Severe,1
18,Other,5.34,5.66,1.92,5.23,5.78,67,180,10.53,Medium,Yes,Moderate,1
25,Female,7.25,6.0,3.0,5.38,8.54,175,177,11.28,Low,No,Severe,1
19,Other,4.76,5.38,1.61,5.86,5.89,23,180,3.58,Medium,No,Severe,0
20,Other,10.05,1.54,3.57,6.0,7.1,138,49,7.22,Low,Yes,Moderate,1
28,Other,4.4,2.37,1.89,2.85,6.01,55,159,11.93,Medium,No,Mild,1
20,Other,11.47,3.98,0.51,6.0,7.99,50,172,10.03,Low,Yes,Moderate,1
30,Male,10.19,3.74,1.25,4.11,7.88,43,180,6.95,Low,No,Severe,0
20,Other,4.1,2.36,0.45,4.48,5.59,178,142,3.58,High,No,Moderate,1
24,Other,6.85,1.72,1.6,1.37,8.33,34,147,9.98,Medium,Yes,,1
18,Female,6.89,4.31,1.98,5.29,5.44,34,163,14.3,Medium,No,Severe,1
33,Female,4.45,2.25,0.78,2.91,8.24,32,180,3.58,High,Yes,Severe,1
25,Other,7.63,4.07,2.13,3.29,7.23,42,180,7.44,Medium,No,Moderate,1
18,Male,6.0,1.17,3.15,5.88,6.02,27,139,3.58,Medium,No,,1
25,Other,8.14,4.75,0.72,2.2,6.25,22,142,10.05,Medium,No,Mild,1
19,Female,8.64,5.83,2.87,4.66,6.04,168,58,7.1,High,Yes,Moderate,1
18,Male,3.7,2.99,1.3,4.76,7.86,72,110,10.37,High,Yes,Moderate,0
35,Male,10.06,1.2,0.0,4.84,5.43,44,85,4.78,Medium,No,Moderate,0
25,Other,3.59,1.82,1.52,5.23,6.95,62,132,11.91,High,Yes,,0
27,Other,10.57,3.97,1.68,4.16,7.93,91,94,3.58,Medium,Yes,Moderate,0
19,Female,7.99,5.43,0.0,5.93,6.54,187,180,10.68,Medium,No,Mild,1
35,Male,3.88,3.43,2.79,4.88,5.37,20,75,9.0,Medium,No,,1
20,Female,11.79,1.65,0.0,4.96,8.01,32,122,7.07,Low,Yes,Severe,1
30,Other,3.89,0.9,0.0,5.32,6.12,174,157,4.99,Low,No,Moderate,1
25,Male,11.16,2.35,2.46,6.0,7.15,26,170,9.49,High,Yes,Severe,0
28,Other,4.43,2.7,1.85,2.39,8.09,66,41,7.96,Medium,No,Moderate,0
30,Other,3.92,5.89,1.49,4.95,6.15,71,180,14.57,Medium,No,,1
27,Female,6.61,1.29,2.56,2.64,6.7,89,90,10.48,Low,No,Moderate,0
19,Male,5.71,6.0,0.8,5.83,8.02,35,169,3.58,Low,No,Severe,1
24,Female,4.52,1.85,2.75,4.99,9.0,24,166,11.6,Low,No,Moderate,0
33,Other,9.45,3.56,0.0,1.77,8.94,232,171,12.16,Medium,No,Moderate,0
18,Male,7.59,4.68,1.47,6.0,6.34,199,172,8.98,Medium,No,,1
22,Female,10.37,5.54,1.1,5.25,4.5,88,143,10.26,High,Yes,Severe,0
23,Male,8.11,4.23,0.0,4.4,5.14,149,65,6.14,Low,No,Severe,1
18,Female,11.42,5.85,0.0,1.5,5.4,250,180,4.16,Medium,No,Mild,1
23,Other,9.99,5.31,1.94,1.55,6.56,230,161,11.91,Low,No,,1
25,Other,4.9,1.72,2.02,4.67,8.03,110,54,9.84,Low,Yes,Mild,1
24,Female,5.78,3.15,2.63,5.74,4.51,231,103,4.18,Low,No,Severe,0
26,Male,3.04,4.81,1.74,6.0,5.16,193,135,11.1,Low,No,Severe,0
28,Female,4.59,2.66,1.59,5.75,8.82,141,115,9.76,Medium,No,,1
35,Male,3.05,0.95,1.81,5.53,4.5,99,86,9.12,Medium,Yes,,0
23,Male,7.25,2.47,1.99,0.76,5.37,20,156,3.58,Low,Yes,Moderate,1
23,Other,8.17,4.62,0.83,4.73,5.79,86,137,10.03,Low,No,Mild,1
32,Female,10.05,6.0,1.99,5.15,7.37,173,89,3.58,Medium,Yes,Moderate,1
24,Male,10.51,3.78,0.89,1.3,5.96,117,164,13.29,High,No,Severe,1
28,Male,7.57,1.96,1.09,2.21,7.87,144,180,9.53,Low,Yes,Severe,1
25,Other,12.0,4.62,2.51,2.19,7.0,20,75,14.3,Medium,Yes,Moderate,1
18,Female,9.86,1.3,0.0,0.89,5.71,104,171,7.31,Medium,No,Moderate,1
26,Other,10.15,2.33,1.76,3.9,5.67,20,153,13.54,High,Yes,Severe,0
18,Other,9.59,5.64,0.51,5.46,4.95,123,28,10.4,Low,Yes,Mild,0
26,Other,7.14,0.97,0.32,2.05,4.92,35,79,6.0,Low,No,Moderate,1
21,Female,7.53,3.89,1.71,5.49,5.83,206,175,6.89,Medium,Yes,Severe,1
28,Male,7.81,3.33,1.35,4.98,7.47,70,180,7.47,High,No,,1
27,Other,8.23,3.6,0.81,6.0,4.5,150,150,11.47,High,No,Mild,0
18,Female,4.32,2.76,0.62,5.31,5.61,196,99,10.13,High,Yes,,1
24,Male,12.0,1.41,3.43,4.77,6.16,181,106,6.01,Low,No,Moderate,0
18,Male,7.79,4.6,1.54,4.78,6.79,47,155,7.88,High,No,Severe,1
26,Male,6.1,2.52,0.03,5.53,7.81,180,180,7.09,High,No,Mild,1
19,Female,7.71,4.53,1.82,6.0,5.53,57,180,13.56,Low,Yes,Moderate,0
20,Male,6.75,4.69,3.22,1.18,6.73,94,170,4.4,High,No,Severe,0
19,Other,4.56,4.75,0.02,1.98,8.3,106,119,6.24,Medium,Yes,,1
18,Male,8.18,1.3,0.11,6.0,5.57,20,142,5.65,High,No,Severe,1
25,Female,11.56,0.5,1.3,6.0,5.82,215,175,3.58,High,Yes,Severe,1
19,Female,7.31,4.81,3.38,5.23,7.95,81,164,5.36,Low,Yes,,0
28,Male,4.8,1.49,2.6,4.99,4.72,147,96,5.31,Low,Yes,Severe,0
29,Female,4.08,0.85,1.67,3.17,6.16,128,180,12.47,Medium,No,Moderate,1
32,Other,3.74,0.5,2.48,1.08,5.58,62,143,3.78,Medium,No,Mild,1
20,Other,9.2,0.65,0.73,4.66,4.5,166,34,3.58,High,No,Severe,1
19,Other,4.4,3.88,0.76,3.93,7.15,128,142,6.18,High,No,Moderate,0
29,Other,11.13,4.98,1.1,5.44,5.12,90,180,3.58,Medium,No,,1
27,Male,3.26,3.88,0.97,5.68,5.5,211,26,9.13,High,Yes,Severe,0
23,Male,6.69,5.17,3.88,5.43,7.1,91,121,7.35,High,No,,0
30,Other,7.25,2.76,1.66,1.55,5.16,158,111,6.54,High,No,Severe,1
20,Male,3.0,5.75,1.19,6.0,7.53,196,180,5.95,Low,No,Moderate,0
33,Other,9.75,6.0,0.33,2.17,4.63,240,180,10.08,Medium,No,Moderate,1
18,Other,11.05,5.9,1.2,2.97,4.5,20,180,12.51,Medium,No,,0
35,Other,9.12,2.28,0.25,4.26,7.96,41,120,3.58,High,Yes,Mild,1
18,Female,3.46,6.0,0.17,4.95,7.8,135,180,5.58,Medium,Yes,Moderate,0
18,Male,4.9,4.46,1.2,2.75,6.44,243,48,10.07,High,No,Mild,1
33,Other,6.8,1.66,0.0,6.0,8.68,72,180,11.99,High,Yes,Moderate,1
29,Male,5.51,4.44,0.14,5.77,8.11,66,161,7.88,High,Yes,Severe,1
20,Other,6.58,0.79,0.93,2.52,5.5,182,84,6.32,High,No,Moderate,1
19,Other,7.08,4.69,0.22,5.83,4.5,108,55,6.43,Medium,No,Mild,1
18,Other,3.62,4.56,1.5,5.8,5.24,250,180,7.85,Medium,Yes,Moderate,1
25,Other,10.0,5.92,0.46,5.12,4.99,56,180,14.02,Medium,No,Moderate,1
23,Other,8.01,2.67,1.79,4.11,8.52,197,49,9.56,Medium,Yes,,1
23,Other,3.0,5.1,3.5,4.4,8.37,169,180,5.8,High,No,Severe,1
20,Other,6.75,2.01,1.71,3.13,5.32,106,147,5.03,Medium,Yes,Moderate,1
18,Male,12.0,4.65,0.25,4.39,5.68,63,141,12.13,High,Yes,Moderate,1
22,Other,7.84,3.84,2.22,1.02,6.64,228,180,11.29,Medium,Yes,Severe,1
22,Male,10.03,4.97,1.45,6.0,5.28,180,176,8.33,Low,No,Severe,1
22,Female,6.13,2.56,1.9,5.65,6.96,132,126,4.77,Low,No,Moderate,0
27,Female,9.91,4.68,0.62,6.0,4.5,215,180,6.26,Medium,Yes,Mild,1
30,Male,3.75,1.12,3.11,6.0,5.3,194,64,12.41,Low,No,,1
21,Female,3.0,6.0,0.0,1.95,6.66,149,177,8.98,High,Yes,Severe,1
25,Female,12.0,1.47,0.42,2.76,4.5,20,134,12.31,Medium,No,Mild,1
25,Female,11.27,6.0,2.3,6.0,7.04,162,149,12.16,Low,No,Mild,1
20,Female,11.16,5.13,0.64,5.1,8.77,103,40,4.69,Medium,No,Moderate,1
28,Male,8.11,4.35,1.28,5.17,6.14,64,130,3.99,Low,No,Moderate,0
23,Male,5.97,2.8,0.03,5.01,5.1,59,100,4.0,Medium,No,Severe,1
21,Female,6.33,3.84,0.89,4.89,6.99,66,178,12.52,Medium,No,Moderate,1
24,Female,4.95,0.6,1.02,1.7,7.13,105,84,8.85,High,No,Moderate,1
24,Other,7.3,5.72,1.12,4.99,5.22,82,149,3.84,Low,No,Severe,0
20,Male,8.04,3.44,2.4,2.03,5.8,55,164,8.98,High,No,Severe,1
18,Other,6.73,5.74,0.93,3.19,5.35,59,180,6.46,Low,No,Severe,1
18,Female,10.92,2.98,0.74,4.3,7.06,64,50,13.1,High,No,Moderate,0
29,Other,7.36,1.84,0.47,6.0,8.38,121,94,7.39,Medium,No,Moderate,1
29,Other,7.59,6.0,1.14,5.85,5.56,179,85,14.88,Medium,Yes,,1
27,Female,8.28,3.22,2.54,3.15,5.58,109,175,11.7,High,No,Mild,0
28,Female,10.12,3.68,1.18,3.76,5.33,20,180,11.08,High,No,Moderate,0
18,Other,8.17,5.05,0.0,5.0,4.56,58,94,12.42,High,No,Severe,1
27,Female,7.23,1.41,0.33,4.22,4.5,24,180,9.75,High,No,Moderate,1
25,Other,10.07,5.01,2.32,6.0,5.31,41,180,3.58,Medium,Yes,Moderate,1
27,Other,9.88,5.3,0.26,3.46,4.5,127,37,3.58,Low,Yes,,1
27,Other,7.86,4.43,0.53,5.42,8.44,20,131,11.74,High,No,,1
21,Other,7.83,4.44,1.58,1.35,7.6,45,55,8.27,Low,No,Mild,1
26,Other,8.09,3.68,0.11,4.03,5.64,150,180,8.12,Low,No,Moderate,1
27,Male,4.8,4.49,0.0,5.51,7.91,20,179,3.58,Medium,No,Moderate,1
22,Male,10.51,2.26,0.18,5.52,8.75,72,180,3.77,Low,Yes,Moderate,0
18,Male,11.18,5.53,0.0,4.01,4.5,57,22,8.52,Medium,Yes,Mild,0
24,Other,4.07,1.55,2.33,5.84,6.76,29,107,6.11,Low,No,Moderate,1
33,Male,7.21,2.05,2.14,6.0,8.03,71,180,12.49,High,No,Mild,1
18,Male,4.54,5.95,0.5,4.77,8.46,20,170,13.33,Low,No,,0
18,Other,7.68,3.49,1.59,2.67,6.12,42,75,8.91,Medium,No,Severe,0
18,Male,7.64,2.61,0.52,4.63,5.15,65,93,4.33,Low,Yes,Severe,1
18,Male,10.36,5.9,0.0,6.0,4.5,135,143,13.53,Low,Yes,Mild,1
29,Female,4.8,2.23,1.07,6.0,6.44,20,180,12.52,High,Yes,Severe,1
18,Female,6.44,5.04,2.03,6.0,5.89,56,180,14.51,Low,No,Severe,1
24,Male,10.66,5.04,0.5,2.43,4.5,20,129,10.88,Low,No,,1
35,Male,9.78,3.52,0.1,6.0,7.41,36,180,5.48,High,Yes,Severe,1
18,Other,9.04,2.76,3.19,4.82,5.08,115,85,13.03,Medium,Yes,,1
23,Female,4.54,4.38,1.6,5.05,4.5,180,175,9.33,Medium,No,Mild,0
26,Female,7.29,3.87,0.0,4.84,4.78,22,180,9.05,Low,Yes,Severe,0
20,Male,9.67,2.52,2.95,3.75,5.43,20,148,4.68,Low,No,Moderate,0
25,Female,3.6,5.28,2.54,5.55,5.12,46,121,11.95,Medium,Yes,,1
20,Other,5.49,5.28,3.43,4.85,8.09,40,28,12.16,Low,No,Severe,0
35,Male,7.04,5.47,1.87,5.86,4.5,153,180,3.58,Low,No,Severe,1
18,Male,7.42,5.63,3.43,1.65,5.92,250,157,4.41,Low,No,,1
18,Male,4.85,6.0,3.15,3.38,5.23,35,69,9.26,Low,No,Moderate,1
28,Male,9.95,6.0,0.0,2.99,5.65,122,180,6.94,Low,No,Moderate,1
18,Other,5.72,5.24,2.9,4.33,5.54,65,180,12.17,Medium,No,Mild,1
25,Male,8.6,1.51,2.93,4.43,4.5,70,92,12.56,High,No,Moderate,1
24,Female,8.38,2.99,0.59,2.94,5.04,42,168,10.44,Medium,Yes,Severe,1
25,Male,4.79,1.79,0.0,6.0,4.5,61,164,7.87,Low,No,Severe,1
21,Female,12.0,5.43,2.25,5.93,5.4,226,180,8.42,Low,No,Severe,0
24,Other,6.34,4.67,0.56,4.89,6.39,21,54,8.22,High,No,Moderate,1
30,Other,10.11,1.02,1.62,2.2,4.97,136,120,13.18,High,Yes,Moderate,1
26,Female,9.01,2.96,0.41,4.14,4.5,90,167,8.99,Low,No,Severe,0
18,Male,12.0,3.28,1.84,6.0,6.33,67,152,3.58,Medium,No,Moderate,1
28,Male,6.74,3.77,2.43,2.43,7.09,103,36,6.86,High,Yes,Severe,1
27,Female,4.59,5.52,0.17,1.81,6.82,99,177,6.76,Medium,No,,0
33,Female,10.2,2.0,1.96,5.75,7.03,48,98,7.17,High,Yes,Severe,1
33,Female,4.48,0.5,0.0,4.82,7.93,216,112,8.25,High,No,Severe,1
21,Other,10.41,6.0,1.94,6.0,6.86,28,123,4.51,Medium,Yes,,1
20,Other,7.68,3.11,0.73,4.21,6.06,36,180,4.42,High,No,Moderate,1
18,Female,9.01,2.07,0.84,1.53,6.96,20,172,8.8,Low,No,Moderate,0
19,Other,10.62,3.92,0.0,4.01,8.72,64,98,4.62,Medium,Yes,Moderate,1
19,Female,4.07,4.88,3.98,6.0,7.27,49,148,12.21,Low,No,Moderate,1
20,Female,6.56,4.41,0.91,2.06,4.5,29,144,9.3,Medium,Yes,Moderate,0
26,Male,7.22,5.7,2.0,6.0,7.18,55,179,4.48,High,Yes,Severe,1
28,Female,7.83,5.96,0.0,6.0,6.23,79,180,11.11,Low,Yes,Mild,0
20,Female,7.97,4.45,2.11,2.8,8.01,151,177,12.36,Medium,Yes,Mild,1
30,Female,8.57,0.5,2.23,5.85,6.09,20,151,9.14,High,No,,1
35,Female,8.94,4.27,0.59,4.76,4.64,36,177,7.08,Medium,Yes,Moderate,0
23,Female,8.99,5.92,0.0,4.06,7.07,20,130,9.56,Medium,No,Mild,1
18,Male,9.95,2.74,3.89,4.64,8.27,26,23,13.4,Medium,No,Moderate,1
20,Female,8.45,4.96,2.13,4.64,5.34,30,178,12.69,Medium,Yes,Moderate,0
34,Other,5.58,1.45,2.02,6.0,6.52,148,154,10.11,Medium,No,Moderate,1
20,Female,7.16,6.0,3.26,5.45,8.6,211,180,13.34,Low,No,Mild,1
21,Female,6.04,0.76,2.01,1.27,8.02,88,103,8.55,High,Yes,Severe,1
20,Female,3.93,3.14,3.46,5.38,4.5,47,161,13.92,Medium,No,Severe,0
29,Female,4.74,4.06,1.11,2.95,6.55,112,180,12.78,Low,No,Moderate,0
27,Female,9.24,2.39,0.19,6.0,4.58,103,73,4.35,High,No,Mild,0
18,Male,5.14,3.38,1.31,6.0,5.92,157,180,8.62,Low,No,,1
23,Female,10.28,2.82,0.72,3.65,7.54,86,162,6.5,Medium,No,Moderate,1
28,Female,7.18,3.29,1.1,5.49,8.06,99,160,9.09,Low,No,Moderate,1
18,Other,5.43,2.22,2.87,6.0,6.12,59,89,6.14,Medium,No,Moderate,1
22,Other,11.48,5.37,0.85,6.0,7.87,130,121,3.58,High,Yes,Severe,0
27,Male,7.1,1.8,1.4,5.07,7.36,156,151,5.22,High,Yes,Severe,0
21,Female,6.99,5.24,0.48,5.89,5.48,132,136,3.58,Medium,No,Mild,1
29,Male,9.54,1.58,2.88,4.04,5.35,194,161,10.42,Medium,No,Mild,1
18,Female,6.76,0.81,0.56,3.15,6.88,197,62,9.53,Low,No,Moderate,0
25,Female,6.22,6.0,1.9,6.0,6.3,203,180,9.49,High,Yes,Moderate,1
23,Other,4.8,5.86,1.64,5.7,6.94,118,180,9.82,Medium,Yes,Moderate,1
18,Female,7.04,5.85,1.7,3.36,5.16,121,180,14.47,Low,No,Mild,1
31,Other,10.82,5.95,2.72,5.46,7.92,51,96,3.58,Medium,Yes,Mild,0
19,Other,6.95,1.3,2.88,2.35,6.37,114,180,5.08,High,Yes,Moderate,1
29,Other,11.88,5.55,0.87,5.7,7.04,92,180,3.58,Medium,Yes,Mild,1
24,Female,3.43,3.36,1.01,5.98,4.5,100,107,7.27,High,Yes,,1
25,Female,6.05,4.33,0.43,5.27,6.04,20,150,6.57,Low,No,Moderate,1
30,Other,8.0,0.89,0.26,5.91,8.29,65,142,8.63,Medium,No,Moderate,0
18,Female,8.34,3.71,1.6,3.35,6.63,121,84,14.45,Low,No,Severe,1
26,Other,10.96,5.47,2.78,5.04,6.03,79,180,11.94,Medium,Yes,Moderate,1
29,Other,4.45,4.75,3.19,4.84,8.12,236,180,8.19,Low,No,Moderate,0
18,Female,7.34,2.06,4.0,5.11,5.85,37,171,14.88,Medium,No,Severe,1
19,Male,3.98,1.06,3.48,1.22,7.87,65,70,3.58,Medium,Yes,Moderate,0
21,Other,10.27,5.92,2.34,6.0,5.15,219,25,3.58,High,Yes,Severe,1
18,Other,8.68,5.55,2.15,3.63,5.62,158,180,8.86,Low,Yes,Mild,1
19,Male,8.51,2.89,0.43,1.92,6.69,135,152,10.93,Low,No,Severe,1
18,Other,5.42,6.0,2.19,5.82,6.65,79,168,8.68,High,Yes,Mild,0
21,Male,5.28,2.31,3.76,3.06,6.69,163,95,11.03,High,No,Severe,1
26,Female,11.09,1.53,3.48,5.2,8.28,32,131,10.12,High,Yes,Mild,1
30,Other,9.31,0.69,3.64,0.85,7.09,72,180,4.59,Low,No,Severe,0
24,Male,9.63,0.5,0.0,3.7,7.88,187,174,13.24,Medium,No,Moderate,1
26,Female,7.95,4.4,1.53,0.83,6.5,31,112,7.76,High,Yes,Moderate,1
27,Male,10.49,3.65,1.78,3.23,6.02,69,118,8.05,High,Yes,Severe,1
27,Female,5.83,1.11,1.51,5.42,7.83,103,128,5.36,Medium,Yes,Mild,1
31,Male,12.0,3.21,2.21,5.35,8.01,63,180,9.87,Low,No,Mild,1
25,Female,3.94,6.0,1.45,5.55,6.61,191,65,9.14,Low,Yes,,0
19,Other,7.56,5.31,1.19,2.39,5.74,74,133,10.19,Low,Yes,Moderate,1
27,Other,5.34,3.82,1.33,4.89,6.79,133,151,8.66,Medium,No,Moderate,1
19,Male,5.73,3.65,1.62,5.61,4.5,83,94,3.58,High,Yes,Severe,1
22,Male,6.64,2.28,2.15,5.41,4.62,108,165,13.26,Low,Yes,Severe,1
18,Other,11.9,2.4,1.45,2.29,7.07,169,178,3.58,Medium,No,Moderate,1
25,Other,8.33,5.61,1.12,4.99,8.66,85,161,11.57,Medium,No,Moderate,1
25,Male,5.92,3.74,2.79,4.07,7.61,34,135,11.17,High,No,Mild,1
20,Male,10.75,2.06,2.26,1.37,8.24,20,129,14.42,Low,No,Mild,1
18,Other,4.54,1.55,3.71,3.01,4.5,66,87,3.58,High,Yes,Severe,1
30,Male,11.11,4.48,1.3,3.19,5.7,87,178,11.65,Medium,No,Mild,1
28,Male,4.54,4.59,2.73,3.9,5.1,103,116,10.68,High,Yes,Severe,1
19,Male,4.85,3.91,3.44,3.22,5.48,192,180,10.37,Low,No,Severe,0
32,Male,11.26,6.0,1.96,3.43,7.64,67,180,4.67,Medium,Yes,Moderate,1
26,Male,12.0,5.39,0.0,5.83,6.54,56,180,3.7,Medium,Yes,Moderate,1
22,Female,10.91,5.5,1.24,1.54,8.14,91,180,4.65,Low,No,Moderate,0
34,Female,4.74,2.7,0.0,1.1,4.5,216,69,10.74,High,No,Mild,1
22,Male,9.41,1.11,0.0,2.28,5.93,97,130,13.42,Medium,No,Moderate,0
22,Other,11.34,0.77,0.88,6.0,8.35,20,176,11.73,High,Yes,Moderate,1
18,Male,8.03,5.04,0.32,1.18,8.19,44,167,14.45,Low,No,Moderate,0
19,Other,8.88,3.67,1.1,1.57,4.77,172,143,4.27,Medium,Yes,Moderate,1
28,Female,3.0,4.64,1.3,5.02,8.47,111,180,4.18,High,No,Moderate,1
22,Female,10.81,5.46,0.0,6.0,5.2,90,81,13.61,Low,No,Mild,0
33,Male,10.11,6.0,2.35,6.0,5.45,205,171,8.74,Low,Yes,Mild,0
21,Male,10.22,5.58,0.84,3.53,5.14,153,47,8.37,Medium,Yes,,0
18,Other,10.17,2.11,0.37,3.88,5.72,96,180,13.48,High,Yes,Severe,1
26,Other,5.32,4.82,1.79,5.79,5.9,20,137,3.58,High,Yes,,1
25,Other,10.07,1.73,2.09,6.0,7.46,136,144,10.16,High,No,,1
26,Male,3.29,3.79,0.77,6.0,5.47,59,149,6.69,High,Yes,Severe,0
31,Other,8.1,5.55,3.96,1.48,7.13,46,172,10.71,Low,Yes,Severe,1
29,Other,10.87,1.93,1.87,3.25,5.93,126,111,10.36,High,Yes,Moderate,1
27,Male,7.65,4.12,3.74,4.57,6.91,148,164,7.4,High,No,Moderate,1
