Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,No,Travel_Rarely,1225,Research & Development,1,4,Medical,1,7995590,4,Male,100,2,2,Research Scientist,1,Married,3685,2094,3,Y,Yes,13,3,3,80,0,6,2,2,13,2,1,0
51,No,Travel_Frequently,779,Research & Development,13,3,Life Sciences,1,7018815,2,Male,100,1,1,Research Scientist,2,Single,3546,2272,4,Y,No,12,3,1,80,0,0,6,3,6,2,7,4
48,No,Non-Travel,1408,Research & Development,5,4,Life Sciences,1,9954459,2,Female,58,3,4,Research Scientist,4,Divorced,7371,2094,1,Y,Yes,11,3,3,80,1,1,2,3,4,3,0,2
30,No,Travel_Rarely,1335,Research & Development,9,3,Life Sciences,1,14199030,1,Male,100,3,1,Sales Executive,3,Divorced,2897,16571,6,Y,No,16,3,4,80,0,6,2,2,6,1,1,1
22,No,Travel_Rarely,292,Human Resources,4,3,Life Sciences,1,936643,2,Male,54,3,1,Research Scientist,3,Single,13770,2094,4,Y,Yes,24,3,1,80,0,0,0,2,11,7,14,5
26,No,Travel_Rarely,1119,Research & Development,19,4,Medical,1,5505664,4,Female,82,2,2,Laboratory Technician,3,Married,2241,2094,4,Y,No,14,4,4,80,0,9,4,3,2,6,0,2
18,No,Non-Travel,649,Research & Development,11,2,Life Sciences,1,16673991,4,Female,46,2,4,Human Resources,1,Married,15685,7925,5,Y,No,25,3,4,80,2,12,2,3,10,6,2,2
41,No,Travel_Rarely,1290,Research & Development,17,4,Technical Degree,1,11361086,4,Male,100,3,1,Laboratory Technician,3,Single,1281,10901,9,Y,No,19,3,1,80,2,8,2,3,9,10,1,1
38,No,Travel_Frequently,1154,Research & Development,29,3,Medical,1,5934634,2,Male,84,4,2,Sales Executive,3,Married,1009,2094,5,Y,No,15,3,3,80,2,10,3,3,26,0,2,5
18,Yes,Travel_Rarely,680,Research & Development,2,4,Technical Degree,1,14363930,3,Female,86,3,2,Sales Representative,4,Married,3501,9680,4,Y,Yes,11,4,3,80,0,0,2,3,16,3,1,2
38,No,Travel_Rarely,1016,Research & Development,4,3,Life Sciences,1,8679114,2,Female,60,4,1,Sales Executive,3,Divorced,2765,15930,2,Y,Yes,12,3,4,80,1,3,6,3,3,6,3,7
27,No,Travel_Frequently,102,Research & Development,29,2,Life Sciences,1,5798242,1,Female,97,3,2,Healthcare Representative,3,Divorced,3731,6582,0,Y,No,11,3,3,80,0,8,2,3,6,3,1,0
32,No,Travel_Rarely,622,Research & Development,2,3,Marketing,1,11145041,3,Female,100,3,1,Sales Executive,4,Married,1442,13873,0,Y,No,19,4,1,80,1,10,3,2,4,0,1,2
46,No,Travel_Frequently,199,Research & Development,5,1,Technical Degree,1,10041393,2,Female,73,3,2,Research Scientist,3,Married,2887,11990,3,Y,No,15,4,2,80,3,8,3,3,3,0,2,0
46,No,Travel_Rarely,999,Research & Development,15,3,Technical Degree,1,12267923,3,Female,67,1,1,Research Director,3,Married,2938,2094,0,Y,No,23,3,1,80,0,6,2,3,28,1,12,6
18,No,Travel_Frequently,376,Sales,11,4,Medical,1,5867370,4,Male,92,3,1,Laboratory Technician,1,Divorced,4088,13508,4,Y,No,19,4,1,80,0,0,2,3,7,4,1,1
31,No,Travel_Rarely,146,Research & Development,24,2,Life Sciences,1,16168153,1,Female,61,3,2,Human Resources,3,Single,5558,8523,1,Y,Yes,18,3,2,80,0,5,2,3,38,2,1,3
54,No,Travel_Rarely,615,Sales,1,2,Medical,1,15095353,4,Male,100,2,2,Laboratory Technician,3,Married,5040,20129,3,Y,No,13,3,4,80,1,3,3,2,8,0,12,1
51,No,Travel_Rarely,1098,Sales,10,3,Other,1,16554915,2,Female,74,2,1,Laboratory Technician,1,Married,3957,12097,4,Y,No,12,3,3,80,0,3,2,2,6,3,1,5
26,No,Travel_Rarely,218,Research & Development,29,3,Medical,1,6399660,2,Female,72,3,2,Sales Executive,4,Married,2500,17946,6,Y,No,16,3,4,80,0,2,2,1,12,0,10,7
21,No,Travel_Frequently,1304,Research & Development,1,3,Life Sciences,1,12251049,1,Male,88,2,3,Manufacturing Director,4,Divorced,3637,13715,3,Y,No,12,3,2,80,1,1,3,2,11,0,0,0
37,No,Travel_Rarely,1254,Sales,11,4,Other,1,938219,4,Female,89,3,2,Laboratory Technician,4,Divorced,4101,3749,6,Y,No,11,3,3,80,2,12,5,3,23,3,0,7
43,No,Travel_Frequently,600,Research & Development,9,3,Medical,1,12072300,2,Female,60,3,2,Research Director,1,Single,2634,2094,0,Y,No,19,3,4,80,0,6,2,2,14,5,6,0
40,No,Non-Travel,202,Research & Development,18,2,Medical,1,13687947,3,Male,62,1,1,Research Scientist,4,Married,2781,2094,2,Y,No,13,4,4,80,1,8,2,3,0,3,1,8
34,No,Travel_Rarely,720,Sales,14,3,Life Sciences,1,7664415,2,Male,85,3,2,Research Scientist,3,Single,2867,5446,0,Y,No,12,3,4,80,1,5,3,3,9,7,0,0
50,No,Travel_Rarely,348,Sales,2,1,Medical,1,10847039,4,Male,50,2,2,Sales Executive,2,Married,1562,10632,3,Y,Yes,11,3,4,80,1,6,5,2,6,2,1,0
24,No,Travel_Rarely,785,Sales,29,1,Life Sciences,1,7846910,2,Male,90,3,3,Research Scientist,4,Single,9103,18103,3,Y,No,12,4,3,80,2,0,0,4,3,7,1,10
36,No,Non-Travel,1164,Research & Development,21,3,Medical,1,7611792,3,Male,81,3,1,Manager,4,Single,11272,18844,0,Y,No,21,3,4,80,2,7,4,3,7,2,1,4
19,No,Travel_Rarely,1499,Research & Development,3,1,Medical,1,16613502,2,Female,84,4,4,Sales Representative,4,Single,4269,23065,5,Y,No,11,3,4,80,2,0,2,4,6,2,0,0
30,No,Travel_Rarely,1236,Research & Development,12,2,Technical Degree,1,11202009,3,Male,96,2,1,Sales Executive,4,Married,2874,2159,0,Y,Yes,13,3,1,80,1,5,2,3,7,2,2,13
18,No,Travel_Rarely,940,Research & Development,12,4,Life Sciences,1,15382680,3,Female,72,2,1,Sales Executive,2,Married,4780,20517,0,Y,No,13,3,3,80,3,1,5,3,10,6,1,1
24,No,Travel_Rarely,1063,Research & Development,4,3,Technical Degree,1,8435892,3,Male,59,3,1,Laboratory Technician,1,Single,7463,20293,0,Y,No,11,3,3,80,0,16,3,3,8,6,1,2
20,No,Travel_Rarely,1499,Research & Development,4,2,Medical,1,5158246,1,Female,58,3,5,Laboratory Technician,3,Married,4003,2094,4,Y,No,15,3,3,80,3,2,0,4,4,3,8,1
18,No,Travel_Rarely,889,Research & Development,29,3,Marketing,1,14691707,3,Male,87,3,1,Sales Executive,3,Married,3684,6075,4,Y,No,11,3,1,80,3,5,5,3,4,6,1,8
44,No,Non-Travel,210,Research & Development,5,4,Marketing,1,5753820,4,Male,86,3,1,Research Director,1,Married,2167,8745,9,Y,Yes,15,4,1,80,1,6,2,4,7,4,1,0
35,Yes,Travel_Rarely,557,Research & Development,25,3,Marketing,1,13615036,1,Female,75,3,1,Healthcare Representative,4,Married,16289,8923,2,Y,No,11,3,1,80,2,6,3,3,12,2,2,2
34,No,Travel_Rarely,102,Research & Development,9,4,Life Sciences,1,10869826,3,Female,73,3,1,Manufacturing Director,3,Divorced,2705,17085,0,Y,No,11,3,2,80,1,0,2,4,25,0,1,0
31,No,Travel_Rarely,741,Research & Development,2,2,Life Sciences,1,162098,1,Female,72,2,1,Human Resources,3,Single,2129,2547,4,Y,No,24,3,1,80,0,7,5,3,13,4,10,0
35,No,Travel_Rarely,102,Research & Development,4,3,Medical,1,7104540,1,Male,79,3,1,Sales Executive,3,Divorced,3820,10969,6,Y,No,11,3,3,80,1,8,2,2,13,0,0,8
20,No,Travel_Rarely,1139,Research & Development,13,1,Medical,1,3574524,1,Male,67,3,2,Healthcare Representative,4,Divorced,3706,23475,3,Y,No,11,3,1,80,0,3,2,2,40,2,1,0
44,No,Travel_Rarely,887,Research & Development,5,5,Life Sciences,1,15494055,1,Female,92,3,1,Sales Executive,3,Single,1286,3089,4,Y,No,24,3,3,80,0,0,3,3,10,7,1,0
33,No,Travel_Rarely,1499,Research & Development,4,3,Life Sciences,1,13819338,3,Female,92,2,1,Sales Representative,1,Married,2398,3366,3,Y,No,14,4,4,80,1,2,1,3,8,5,1,0
45,No,Travel_Rarely,502,Research & Development,1,1,Medical,1,16327713,1,Male,82,3,3,Laboratory Technician,1,Single,7270,2094,1,Y,No,21,3,2,80,1,7,2,3,7,0,1,8
24,Yes,Non-Travel,1334,Sales,5,3,Medical,1,8546064,2,Female,76,4,1,Sales Executive,2,Married,6976,17874,0,Y,No,17,3,1,80,2,0,3,4,10,5,0,2
30,No,Travel_Rarely,1497,Research & Development,4,4,Life Sciences,1,14256095,3,Male,90,4,3,Sales Executive,2,Married,6675,8050,5,Y,No,13,4,4,80,1,7,3,3,8,0,1,8
21,No,Non-Travel,813,Human Resources,22,4,Technical Degree,1,16176028,2,Male,73,1,5,Human Resources,2,Single,3468,7608,9,Y,No,23,3,4,80,0,11,2,3,22,11,1,2
36,No,Travel_Rarely,1182,Research & Development,23,3,Technical Degree,1,4608075,4,Male,81,1,3,Human Resources,3,Married,3942,2094,6,Y,No,11,3,2,80,0,7,2,3,9,7,1,9
18,No,Travel_Rarely,1154,Research & Development,18,3,Medical,1,1458175,3,Male,61,3,1,Research Scientist,4,Married,4718,2567,4,Y,No,17,3,2,80,1,8,3,3,5,2,1,1
21,Yes,Travel_Rarely,1133,Research & Development,13,5,Life Sciences,1,8894810,3,Male,57,4,2,Laboratory Technician,3,Divorced,2697,2094,6,Y,No,14,3,3,80,1,0,2,3,6,5,14,2
30,No,Travel_Rarely,207,Research & Development,15,3,Life Sciences,1,2031880,3,Male,84,3,2,Research Scientist,2,Married,19999,17663,3,Y,No,15,4,1,80,1,0,3,1,16,2,2,0
52,No,Travel_Rarely,418,Sales,27,5,Life Sciences,1,1962545,4,Female,64,3,1,Laboratory Technician,2,Divorced,4245,5798,0,Y,No,16,3,4,80,2,0,2,3,10,3,1,7
19,No,Travel_Rarely,903,Research & Development,13,3,Life Sciences,1,239653,3,Male,81,4,4,Human Resources,3,Married,2083,8587,9,Y,No,14,4,4,80,2,11,3,1,8,0,1,1
50,No,Travel_Frequently,463,Research & Development,9,3,Medical,1,2805094,4,Female,57,3,2,Laboratory Technician,4,Married,13499,19317,8,Y,No,16,4,4,80,3,6,3,2,25,0,2,0
18,No,Travel_Frequently,912,Research & Development,15,2,Medical,1,14765731,1,Male,100,3,2,Healthcare Representative,2,Single,4869,2276,0,Y,No,18,4,4,80,2,2,3,3,5,3,1,8
25,No,Travel_Rarely,566,Research & Development,3,3,Medical,1,10265354,3,Male,100,2,4,Research Scientist,1,Married,2624,16537,6,Y,No,22,3,4,80,1,6,5,3,13,5,5,13
32,No,Travel_Frequently,711,Research & Development,5,3,Life Sciences,1,14502335,4,Male,69,3,1,Laboratory Technician,4,Single,2631,4444,0,Y,No,12,3,4,80,1,9,1,3,8,2,15,3
39,No,Travel_Rarely,1121,Research & Development,24,3,Marketing,1,11885027,2,Male,54,3,1,Research Scientist,2,Divorced,2017,16967,7,Y,Yes,11,3,4,80,0,7,2,3,10,3,1,9
32,No,Travel_Rarely,1272,Research & Development,11,4,Medical,1,8164350,1,Male,100,3,2,Research Scientist,4,Divorced,3936,2094,0,Y,No,15,3,3,80,0,16,3,3,24,6,1,8
29,No,Travel_Frequently,1179,Research & Development,14,4,Marketing,1,16681577,3,Male,93,4,1,Laboratory Technician,4,Divorced,2191,15083,0,Y,No,15,3,4,80,1,5,0,3,4,0,0,6
18,No,Travel_Rarely,502,Research & Development,2,3,Marketing,1,6951651,4,Male,70,3,1,Laboratory Technician,2,Married,1009,8179,5,Y,No,16,3,2,80,1,0,6,2,9,0,8,0
43,Yes,Travel_Frequently,1260,Research & Development,27,3,Medical,1,10625848,1,Male,41,4,3,Sales Executive,4,Married,2806,7728,5,Y,Yes,14,3,4,80,3,8,3,3,9,2,1,7
37,No,Travel_Rarely,1319,Research & Development,23,3,Technical Degree,1,1800900,1,Male,91,3,3,Healthcare Representative,4,Single,3049,2094,4,Y,No,11,3,3,80,2,7,3,3,3,2,8,11
36,No,Travel_Rarely,1100,Research & Development,13,3,Life Sciences,1,9573171,3,Male,74,3,2,Research Scientist,3,Divorced,2201,2969,7,Y,No,16,3,4,80,1,0,3,3,5,2,0,0
30,No,Travel_Rarely,486,Research & Development,2,1,Medical,1,5760579,2,Female,100,2,4,Laboratory Technician,2,Married,4986,16933,1,Y,No,16,3,4,80,1,0,2,3,2,10,1,2
35,Yes,Travel_Rarely,751,Sales,3,3,Life Sciences,1,14030072,2,Male,60,3,1,Sales Executive,2,Married,2576,2094,7,Y,No,20,3,1,80,2,0,2,3,8,6,1,6
18,Yes,Travel_Frequently,770,Research & Development,13,3,Life Sciences,1,12520018,3,Male,92,2,2,Manager,3,Married,2808,15866,4,Y,No,11,3,4,80,1,0,3,2,2,6,1,4
26,No,Travel_Rarely,188,Research & Development,8,3,Marketing,1,13365441,1,Female,78,3,3,Research Director,4,Married,3378,10641,1,Y,No,16,3,2,80,0,0,6,3,10,4,2,3
44,No,Travel_Rarely,621,Research & Development,9,4,Life Sciences,1,7320053,4,Male,49,3,2,Manager,1,Married,13010,10543,3,Y,No,11,3,3,80,0,6,3,3,5,5,1,1
27,No,Travel_Frequently,1212,Research & Development,29,3,Life Sciences,1,434446,1,Male,91,2,2,Laboratory Technician,1,Single,2775,18850,3,Y,No,14,3,4,80,2,0,2,3,12,2,2,8
50,No,Travel_Rarely,1136,Research & Development,12,3,Marketing,1,2927139,3,Female,88,3,2,Sales Executive,4,Married,19999,7108,4,Y,No,13,3,2,80,0,2,3,3,12,2,15,4
24,No,Travel_Frequently,1499,Research & Development,2,4,Life Sciences,1,14437845,2,Female,94,3,1,Sales Executive,2,Married,7402,6462,1,Y,Yes,17,4,4,80,1,8,4,2,4,2,2,2
38,No,Non-Travel,754,Research & Development,26,4,Life Sciences,1,3209334,3,Female,97,3,2,Laboratory Technician,3,Divorced,3509,2607,0,Y,Yes,11,3,1,80,0,1,3,1,13,8,1,7
39,Yes,Travel_Rarely,689,Research & Development,20,3,Medical,1,4033542,4,Male,73,4,2,Research Director,4,Married,3648,2094,3,Y,Yes,12,3,3,80,0,2,2,3,40,0,2,6
36,No,Travel_Frequently,1499,Research & Development,5,3,Other,1,6478009,4,Female,63,3,2,Research Scientist,1,Married,2913,5573,7,Y,No,12,3,2,80,0,7,3,3,9,0,1,6
41,No,Travel_Rarely,552,Human Resources,10,2,Life Sciences,1,2181845,1,Female,51,3,5,Sales Executive,3,Married,3433,12037,2,Y,No,12,3,4,80,0,0,0,3,14,9,1,6
18,Yes,Travel_Rarely,1499,Sales,11,1,Medical,1,3077812,1,Male,89,2,2,Sales Executive,3,Married,19877,2094,1,Y,No,11,4,1,80,1,7,5,3,4,8,1,1
22,No,Travel_Rarely,1248,Research & Development,26,5,Medical,1,16321147,4,Male,45,3,1,Laboratory Technician,1,Divorced,12116,21048,3,Y,No,16,3,1,80,0,0,3,3,9,5,2,0
52,No,Travel_Frequently,1102,Research & Development,3,3,Life Sciences,1,14211275,4,Female,46,2,1,Laboratory Technician,4,Divorced,2874,18760,8,Y,Yes,11,3,4,80,1,0,2,3,11,1,2,4
19,No,Travel_Rarely,375,Sales,29,3,Life Sciences,1,14114527,3,Female,80,4,1,Research Scientist,4,Single,14068,25386,8,Y,Yes,13,3,3,80,0,5,3,2,6,2,15,5
26,No,Travel_Rarely,1248,Sales,24,3,Medical,1,7342585,2,Female,80,2,2,Research Director,4,Single,19999,8950,4,Y,No,19,3,1,80,2,3,6,3,6,0,2,12
40,No,Travel_Rarely,282,Research & Development,16,2,Life Sciences,1,6769182,2,Male,96,3,3,Sales Executive,3,Married,19999,2094,2,Y,Yes,15,4,1,80,1,7,2,1,3,4,1,0
18,No,Travel_Rarely,102,Research & Development,9,4,Other,1,14166827,3,Male,95,2,1,Manufacturing Director,3,Single,19999,2094,7,Y,No,17,3,1,80,0,1,3,3,32,1,1,0
31,No,Travel_Rarely,1109,Research & Development,4,2,Other,1,5188361,4,Male,97,3,1,Research Director,1,Married,3222,2565,3,Y,No,11,3,3,80,0,0,3,3,3,2,1,2
23,No,Travel_Frequently,1084,Research & Development,29,1,Medical,1,5529529,2,Female,33,3,1,Laboratory Technician,1,Divorced,6923,4413,8,Y,No,11,4,4,80,2,0,3,3,7,6,1,0
46,No,Non-Travel,939,Sales,7,4,Technical Degree,1,2715650,3,Male,66,3,2,Sales Executive,3,Married,3893,12223,0,Y,No,18,3,4,80,1,3,2,4,2,5,1,5
38,No,Travel_Rarely,818,Sales,1,3,Marketing,1,5635410,2,Female,98,3,1,Research Director,1,Divorced,2139,2094,1,Y,No,13,3,4,80,0,0,5,2,12,2,1,1
56,No,Travel_Rarely,1491,Research & Development,1,3,Medical,1,5075920,1,Male,87,3,2,Laboratory Technician,4,Married,2629,3514,1,Y,No,13,3,1,80,0,4,2,3,7,8,1,1
42,No,Travel_Frequently,1210,Sales,16,2,Life Sciences,1,16652698,1,Male,100,4,3,Healthcare Representative,4,Married,5498,2094,1,Y,No,12,3,3,80,0,0,4,3,14,7,15,0
27,No,Travel_Frequently,165,Research & Development,22,2,Technical Degree,1,5605887,1,Female,56,3,1,Sales Executive,4,Married,3933,2094,4,Y,Yes,18,3,4,80,1,8,4,3,12,2,0,0
23,No,Travel_Rarely,1190,Research & Development,29,2,Other,1,1353873,4,Female,46,3,1,Manager,1,Married,2239,2588,3,Y,Yes,12,3,3,80,2,0,2,3,40,0,15,6
40,No,Travel_Rarely,1078,Research & Development,4,4,Technical Degree,1,10848022,4,Female,100,2,2,Research Scientist,1,Single,4078,19958,3,Y,No,11,3,2,80,1,13,3,2,4,5,1,7
22,Yes,Travel_Rarely,1159,Research & Development,4,3,Life Sciences,1,7871863,1,Male,74,4,1,Research Scientist,4,Married,5473,8522,1,Y,No,15,3,3,80,0,0,2,3,5,4,1,0
20,No,Travel_Rarely,562,Research & Development,4,3,Life Sciences,1,9731536,4,Male,77,3,1,Laboratory Technician,1,Married,2399,6449,3,Y,No,22,3,3,80,1,0,2,2,10,5,0,4
18,No,Travel_Rarely,1407,Research & Development,3,3,Medical,1,3190045,3,Male,100,2,2,Sales Executive,4,Married,2436,19662,0,Y,No,11,3,1,80,0,4,2,3,7,2,15,1
18,Yes,Travel_Rarely,992,Sales,26,3,Technical Degree,1,15432839,2,Male,52,2,2,Healthcare Representative,4,Married,15291,4295,7,Y,No,14,3,4,80,1,3,3,3,9,6,1,1
26,No,Non-Travel,1415,Research & Development,28,3,Medical,1,6604559,1,Male,91,1,3,Sales Executive,3,Divorced,16609,22631,3,Y,No,24,3,4,80,1,0,1,3,8,1,0,9
23,Yes,Travel_Rarely,553,Research & Development,1,3,Human Resources,1,9029985,3,Male,88,4,1,Sales Representative,4,Married,2829,5626,1,Y,No,11,3,4,80,1,0,4,4,12,4,0,1
22,Yes,Travel_Frequently,102,Research & Development,27,3,Life Sciences,1,9144873,4,Male,88,2,2,Laboratory Technician,3,Single,4311,5032,7,Y,No,20,3,1,80,1,4,3,3,3,2,0,3
49,No,Travel_Frequently,946,Research & Development,5,3,Technical Degree,1,4653316,2,Female,57,3,5,Laboratory Technician,4,Married,4142,3446,1,Y,No,11,3,3,80,1,7,3,2,4,6,0,8
38,No,Travel_Rarely,261,Sales,4,4,Life Sciences,1,861753,1,Female,60,3,2,Research Scientist,4,Married,2951,3176,0,Y,No,11,3,3,80,1,5,2,3,9,2,1,2
39,No,Travel_Rarely,1096,Research & Development,24,4,Other,1,4249494,2,Male,71,2,4,Sales Executive,3,Divorced,17767,19423,0,Y,No,19,4,4,80,1,0,3,3,25,3,1,2
36,No,Non-Travel,277,Sales,9,1,Medical,1,8948186,3,Male,94,3,3,Research Scientist,3,Divorced,1009,6837,1,Y,Yes,16,3,1,80,1,7,2,3,6,0,0,6
49,No,Travel_Rarely,674,Research & Development,5,2,Life Sciences,1,320982,1,Male,55,3,1,Sales Representative,4,Married,6260,2094,2,Y,No,21,3,4,80,3,0,3,1,9,1,1,7
49,No,Travel_Rarely,1086,Research & Development,11,4,Technical Degree,1,3940203,3,Male,66,2,4,Sales Executive,1,Divorced,1964,18233,3,Y,No,11,3,3,80,0,6,2,3,9,0,0,0
37,No,Non-Travel,1487,Research & Development,5,1,Other,1,10589093,3,Male,55,4,1,Sales Executive,1,Married,4680,6359,2,Y,Yes,12,3,1,80,0,0,4,3,9,1,6,0
43,No,Travel_Rarely,139,Research & Development,14,3,Life Sciences,1,171353,1,Male,54,2,2,Laboratory Technician,3,Single,3405,18567,0,Y,No,12,4,4,80,0,1,5,3,8,0,0,0
27,No,Travel_Rarely,1013,Research & Development,23,4,Medical,1,13786890,2,Male,60,3,1,Research Scientist,3,Married,2484,10919,6,Y,Yes,19,3,3,80,1,10,2,3,8,8,1,2
22,No,Non-Travel,784,Research & Development,13,3,Marketing,1,13585503,3,Male,55,3,2,Manager,4,Divorced,9246,3768,0,Y,No,13,4,3,80,1,3,1,2,9,2,3,7
26,No,Travel_Frequently,1222,Sales,9,3,Technical Degree,1,14819747,1,Male,76,2,2,Research Director,3,Married,2722,2094,4,Y,No,13,3,4,80,0,7,2,4,8,3,6,3
45,No,Travel_Rarely,972,Sales,27,4,Life Sciences,1,697760,4,Male,86,3,2,Sales Executive,3,Married,2960,3148,3,Y,No,12,3,3,80,3,2,2,3,6,3,7,9
43,No,Travel_Rarely,466,Research & Development,5,2,Life Sciences,1,6622373,3,Female,100,3,1,Research Director,2,Divorced,3324,21259,4,Y,No,12,4,3,80,1,3,2,3,10,5,1,1
48,No,Travel_Rarely,1427,Research & Development,18,3,Medical,1,10240892,3,Male,71,3,2,Research Scientist,2,Divorced,5227,3277,4,Y,Yes,11,3,2,80,0,12,4,3,8,7,1,7
33,No,Travel_Rarely,270,Research & Development,27,1,Other,1,7543910,2,Male,89,2,2,Research Scientist,4,Single,2797,19285,4,Y,No,16,3,2,80,1,3,3,2,4,6,15,2
34,No,Travel_Rarely,669,Research & Development,5,4,Life Sciences,1,10488990,4,Female,69,3,1,Sales Executive,1,Married,2538,3104,3,Y,Yes,13,3,4,80,1,6,3,3,8,6,0,2
18,No,Travel_Rarely,102,Research & Development,16,3,Marketing,1,695325,3,Male,41,3,2,Research Director,1,Married,2821,5841,0,Y,No,20,3,3,80,0,0,2,3,13,0,12,0
18,No,Travel_Rarely,539,Research & Development,2,4,Life Sciences,1,8209395,3,Male,83,2,1,Sales Executive,3,Married,3810,2094,1,Y,Yes,22,3,2,80,1,5,3,3,9,7,2,6
43,Yes,Travel_Frequently,613,Sales,2,3,Life Sciences,1,15311366,4,Male,86,1,1,Research Scientist,3,Married,4441,18629,9,Y,No,12,3,2,80,1,6,2,4,8,0,1,8
46,No,Travel_Rarely,1366,Research & Development,20,3,Technical Degree,1,4585892,4,Male,73,2,2,Healthcare Representative,3,Married,3608,18505,1,Y,Yes,19,3,2,80,1,4,2,2,9,1,0,8
34,No,Travel_Rarely,223,Research & Development,26,3,Other,1,5556835,4,Male,64,1,1,Research Director,4,Married,6885,2094,0,Y,Yes,25,3,4,80,0,0,3,3,8,4,2,1
26,No,Travel_Rarely,671,Research & Development,17,3,Life Sciences,1,615705,2,Female,67,3,1,Sales Executive,2,Married,7296,26999,0,Y,No,23,4,4,80,0,8,3,3,7,3,2,0
24,No,Travel_Rarely,478,Research & Development,23,1,Technical Degree,1,7873659,3,Male,97,3,5,Laboratory Technician,3,Single,4535,13196,0,Y,No,13,4,1,80,2,2,3,3,8,5,1,0
27,No,Travel_Rarely,187,Sales,12,3,Marketing,1,2789549,1,Male,64,3,1,Research Scientist,3,Married,5746,24983,8,Y,Yes,13,3,2,80,1,0,2,4,9,6,15,0
18,No,Travel_Rarely,610,Research & Development,2,3,Life Sciences,1,6220170,3,Female,75,3,1,Laboratory Technician,4,Married,3065,15915,1,Y,Yes,22,3,1,80,3,0,2,3,7,0,0,0
33,No,Travel_Rarely,379,Sales,10,4,Life Sciences,1,5620974,3,Female,39,2,1,Manager,1,Married,2058,6968,0,Y,No,11,3,4,80,0,0,5,2,3,1,1,7
42,No,Travel_Rarely,447,Research & Development,4,4,Medical,1,12771785,3,Female,51,3,1,Research Scientist,1,Married,4926,3077,5,Y,Yes,11,3,1,80,1,0,6,2,16,7,1,9
20,No,Travel_Rarely,881,Sales,11,3,Medical,1,6822047,2,Male,100,1,2,Sales Representative,4,Married,11051,5921,4,Y,No,11,3,1,80,1,0,4,3,7,2,6,16
22,No,Travel_Rarely,1499,Research & Development,8,1,Life Sciences,1,2619851,4,Female,95,3,1,Healthcare Representative,3,Single,3841,10035,3,Y,Yes,17,4,3,80,1,0,2,3,12,8,6,0
37,Yes,Travel_Rarely,753,Sales,27,3,Other,1,3988592,3,Female,93,3,1,Sales Executive,2,Single,6863,24245,0,Y,No,11,3,4,80,1,5,3,3,9,2,0,0
23,No,Travel_Rarely,1143,Research & Development,29,4,Technical Degree,1,7239047,4,Male,88,4,5,Manager,4,Married,3880,8612,1,Y,Yes,17,4,4,80,0,3,3,3,5,5,0,7
35,No,Travel_Frequently,1001,Research & Development,2,3,Medical,1,2373998,4,Male,100,3,1,Sales Representative,4,Married,6673,2094,3,Y,Yes,18,3,2,80,1,0,3,3,5,0,6,0
26,No,Travel_Frequently,1069,Research & Development,2,1,Human Resources,1,10229514,2,Female,75,3,1,Sales Executive,1,Single,4032,13352,3,Y,Yes,13,3,1,80,1,9,3,3,6,3,0,0
35,No,Travel_Rarely,1252,Sales,3,3,Medical,1,250978,2,Female,53,3,1,Manager,4,Single,2989,4333,1,Y,No,11,3,2,80,0,0,2,3,7,6,3,7
29,No,Travel_Rarely,490,Research & Development,16,3,Medical,1,9744704,3,Female,34,3,2,Laboratory Technician,2,Single,2347,3458,0,Y,No,12,3,2,80,1,1,3,3,10,1,1,0
18,No,Travel_Rarely,1474,Research & Development,13,2,Other,1,3111651,4,Male,100,3,2,Healthcare Representative,1,Married,6296,19924,5,Y,No,12,3,4,80,1,5,3,2,7,0,10,8
32,No,Travel_Rarely,1048,Sales,29,3,Marketing,1,5235128,2,Female,100,3,3,Sales Executive,2,Single,4425,12115,9,Y,No,12,3,2,80,0,4,3,3,12,2,0,0
38,No,Travel_Rarely,1321,Research & Development,20,2,Medical,1,15278509,1,Female,35,1,1,Human Resources,2,Married,2698,18976,1,Y,No,16,3,1,80,0,7,3,2,5,0,5,0
30,No,Travel_Rarely,1277,Research & Development,21,3,Life Sciences,1,11705090,3,Female,30,3,1,Manager,3,Single,15682,2094,1,Y,No,19,4,3,80,1,0,4,2,16,0,2,6
41,No,Travel_Rarely,485,Research & Development,12,2,Life Sciences,1,12336025,3,Female,66,3,2,Research Scientist,3,Single,3850,3370,5,Y,No,25,3,4,80,1,0,2,3,26,5,8,13
50,No,Non-Travel,856,Research & Development,4,1,Life Sciences,1,15536246,1,Male,62,3,4,Research Scientist,2,Divorced,2714,6927,7,Y,No,15,3,1,80,1,1,3,3,4,2,0,3
36,Yes,Travel_Rarely,1363,Research & Development,29,2,Medical,1,1694839,4,Male,68,1,2,Sales Executive,1,Married,17788,15961,3,Y,Yes,14,3,1,80,0,0,2,3,3,7,1,1
