Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,No,Travel_Rarely,1048,Research & Development,19,3,Life Sciences,1,3,Female,45,3,1,Healthcare Representative,4,Married,19370,10635,2,Y,No,17,3,1,80,2,7,3,3,11,2,3,2
38,No,Travel_Rarely,102,Research & Development,12,3,Human Resources,1,3,Female,39,3,1,Sales Executive,4,Divorced,3804,20153,0,Y,No,15,3,1,80,1,0,6,4,23,0,0,6
37,No,Travel_Rarely,526,Research & Development,13,2,Life Sciences,1,1,Male,70,2,1,Human Resources,2,Single,2193,7438,4,Y,No,18,3,1,80,0,9,2,3,13,2,12,4
33,No,Travel_Rarely,260,Research & Development,4,3,Medical,1,3,Male,46,3,1,Sales Executive,3,Divorced,2841,5425,1,Y,No,13,3,3,80,1,10,2,2,11,0,0,6
22,No,Travel_Rarely,102,Research & Development,8,1,Life Sciences,1,1,Male,37,3,2,Healthcare Representative,4,Divorced,2094,16142,3,Y,No,13,3,4,80,0,6,2,2,40,0,0,3
19,No,Travel_Rarely,1204,Research & Development,15,5,Medical,1,1,Female,100,3,1,Sales Executive,3,Single,1805,4031,1,Y,No,21,3,3,80,1,9,3,3,7,6,0,0
42,No,Travel_Rarely,1139,Research & Development,3,3,Medical,1,3,Female,91,2,1,Sales Representative,1,Single,5042,6023,3,Y,No,14,4,4,80,0,2,1,3,4,2,0,0
39,No,Travel_Rarely,102,Research & Development,13,4,Medical,1,1,Female,67,3,1,Laboratory Technician,1,Single,2326,3629,1,Y,No,24,3,2,80,1,10,2,3,4,0,1,10
43,Yes,Non-Travel,1090,Sales,23,3,Medical,1,2,Female,80,4,1,Sales Executive,2,Married,5100,13338,0,Y,No,19,3,1,80,1,0,6,4,12,2,0,2
31,No,Travel_Rarely,1296,Research & Development,3,4,Life Sciences,1,3,Male,87,4,3,Sales Executive,2,Single,1009,4269,5,Y,Yes,16,3,4,80,0,6,3,3,8,4,1,6
42,No,Non-Travel,114,Human Resources,21,4,Medical,1,2,Male,66,1,5,Human Resources,2,Single,2139,5361,1,Y,Yes,20,3,1,80,0,6,2,3,29,4,1,3
56,No,Travel_Rarely,102,Research & Development,25,3,Technical Degree,1,4,Male,40,1,1,Research Scientist,3,Single,4949,14039,1,Y,Yes,13,3,2,80,0,9,2,3,7,5,0,6
32,No,Travel_Rarely,1184,Sales,24,3,Medical,1,4,Male,61,3,1,Research Scientist,4,Married,3298,14625,4,Y,No,13,3,2,80,1,4,2,3,4,4,0,0
22,No,Travel_Rarely,1024,Research & Development,25,5,Life Sciences,1,3,Male,65,4,1,Laboratory Technician,3,Single,3239,6289,0,Y,No,15,3,3,80,0,0,2,3,10,2,0,2
24,No,Travel_Rarely,102,Research & Development,14,3,Life Sciences,1,3,Male,94,3,2,Research Scientist,2,Married,15124,22255,3,Y,No,13,4,1,80,1,10,3,1,15,1,0,0
55,No,Travel_Rarely,102,Sales,29,5,Life Sciences,1,3,Female,100,3,1,Laboratory Technician,2,Divorced,2662,3534,1,Y,No,13,3,4,80,2,0,2,1,12,2,0,6
34,No,Travel_Rarely,189,Sales,9,3,Life Sciences,1,3,Male,74,3,1,Sales Executive,1,Divorced,12537,9517,9,Y,No,15,4,4,80,0,23,3,1,11,0,1,2
40,No,Travel_Frequently,295,Sales,9,3,Life Sciences,1,4,Female,50,3,1,Sales Executive,4,Single,3922,23751,8,Y,No,18,4,3,80,3,15,3,2,10,0,0,6
27,No,Travel_Frequently,607,Research & Development,11,2,Medical,1,1,Male,96,3,2,Sales Executive,2,Single,3482,12130,0,Y,No,15,3,4,80,1,13,3,3,4,4,0,5
28,No,Travel_Rarely,102,Research & Development,4,3,Medical,1,3,Male,77,3,4,Sales Executive,1,Married,3297,14929,6,Y,Yes,24,3,4,80,1,28,5,3,12,2,0,8
34,No,Travel_Frequently,102,Research & Development,5,3,Life Sciences,1,4,Male,37,3,1,Sales Executive,4,Single,4548,26999,1,Y,Yes,16,3,1,80,1,40,2,3,8,3,0,4
52,No,Travel_Rarely,446,Research & Development,18,3,Marketing,1,2,Male,40,3,1,Research Scientist,2,Divorced,1874,24874,7,Y,Yes,15,3,3,80,0,7,2,3,12,3,0,2
48,No,Travel_Rarely,209,Sales,14,4,Medical,1,1,Male,88,3,2,Research Scientist,4,Divorced,5482,6871,0,Y,No,15,3,3,80,0,2,3,3,11,6,0,2
27,No,Travel_Frequently,102,Sales,12,2,Life Sciences,1,3,Male,82,4,1,Sales Representative,4,Divorced,4814,23312,0,Y,No,12,3,1,80,1,7,4,3,8,0,0,5
23,No,Travel_Rarely,102,Human Resources,5,5,Marketing,1,4,Male,77,3,1,Laboratory Technician,2,Married,5147,5625,5,Y,No,15,3,2,80,0,22,6,2,11,8,0,5
48,Yes,Travel_Frequently,1119,Research & Development,29,3,Medical,1,3,Male,36,4,2,Sales Executive,4,Married,2241,15721,5,Y,No,16,3,4,80,3,15,3,3,4,1,1,7
47,No,Travel_Rarely,1169,Research & Development,20,3,Life Sciences,1,1,Male,93,3,3,Healthcare Representative,4,Single,3032,17071,4,Y,Yes,15,3,3,80,1,4,3,3,1,1,0,1
49,No,Travel_Rarely,130,Research & Development,16,3,Life Sciences,1,3,Male,100,3,2,Research Scientist,3,Divorced,1325,8893,1,Y,No,13,3,2,80,1,1,3,3,7,2,0,0
41,No,Travel_Rarely,231,Research & Development,5,3,Life Sciences,1,2,Male,34,2,4,Laboratory Technician,2,Married,4239,20955,1,Y,No,20,3,3,80,1,0,2,3,3,6,0,2
40,Yes,Travel_Rarely,216,Sales,5,3,Life Sciences,1,2,Male,55,3,1,Sales Executive,2,Married,6615,8980,1,Y,No,15,3,1,80,2,1,2,3,10,5,0,8
30,Yes,Travel_Frequently,450,Research & Development,15,3,Life Sciences,1,3,Male,58,2,2,Sales Executive,3,Married,5551,24763,1,Y,No,12,3,1,80,0,8,3,3,2,0,0,3
45,No,Travel_Rarely,211,Research & Development,5,3,Life Sciences,1,1,Male,95,3,3,Research Scientist,4,Married,1883,15246,1,Y,No,13,3,3,80,0,0,3,3,9,2,2,4
56,No,Travel_Rarely,1433,Research & Development,14,4,Life Sciences,1,4,Male,50,3,1,Manager,1,Married,3872,19650,3,Y,No,16,3,3,80,0,5,3,3,9,5,1,0
33,No,Travel_Frequently,1411,Research & Development,29,5,Life Sciences,1,1,Male,95,2,2,Research Scientist,1,Single,3731,23758,3,Y,No,20,3,4,80,0,5,2,3,11,2,2,5
41,No,Travel_Rarely,588,Research & Development,13,3,Life Sciences,1,3,Female,88,3,2,Sales Executive,4,Single,13811,16722,4,Y,No,13,3,2,80,0,6,3,3,11,2,2,3
39,No,Travel_Rarely,1105,Sales,2,4,Medical,1,2,Female,96,3,1,Sales Executive,2,Married,3591,18866,1,Y,Yes,18,4,4,80,1,7,4,2,2,1,0,1
47,No,Non-Travel,102,Research & Development,24,3,Medical,1,2,Male,100,2,2,Laboratory Technician,3,Divorced,1009,15980,2,Y,No,15,3,1,80,0,0,3,3,13,6,0,7
20,No,Travel_Rarely,596,Sales,4,4,Life Sciences,1,4,Male,76,4,2,Research Director,4,Single,1862,2094,1,Y,Yes,14,3,3,80,0,8,2,3,28,0,0,1
48,No,Travel_Frequently,1288,Research & Development,4,3,Marketing,1,4,Female,84,2,2,Research Scientist,1,Divorced,1928,5766,7,Y,No,12,3,2,80,0,7,0,3,3,2,0,2
58,No,Travel_Rarely,1190,Human Resources,13,2,Life Sciences,1,1,Female,41,3,5,Sales Executive,1,Married,4447,3637,1,Y,No,13,3,4,80,0,0,0,3,11,1,1,6
43,Yes,Travel_Rarely,952,Research & Development,2,2,Medical,1,1,Male,52,2,2,Sales Executive,1,Married,3440,10110,1,Y,No,13,4,1,80,1,7,2,3,3,4,0,0
24,No,Travel_Rarely,808,Research & Development,29,5,Medical,1,4,Male,42,3,1,Laboratory Technician,1,Single,3568,19467,5,Y,No,14,3,3,80,0,0,3,3,3,0,0,1
50,No,Travel_Frequently,801,Sales,3,5,Life Sciences,1,4,Female,39,2,1,Laboratory Technician,4,Single,1009,17470,1,Y,Yes,15,3,3,80,1,2,3,3,10,0,0,3
39,No,Travel_Rarely,1136,Sales,29,3,Life Sciences,1,3,Male,53,2,1,Research Scientist,3,Single,1009,26999,1,Y,Yes,14,3,2,80,0,10,3,2,7,2,0,4
23,No,Travel_Rarely,533,Sales,16,3,Medical,1,2,Female,62,2,2,Research Director,4,Single,11218,2094,4,Y,No,20,3,1,80,1,3,1,3,13,0,0,9
55,No,Travel_Rarely,102,Sales,29,2,Life Sciences,1,2,Male,91,3,2,Sales Executive,3,Married,16962,7303,2,Y,Yes,15,3,1,80,1,3,2,1,4,5,0,7
20,No,Travel_Rarely,506,Research & Development,11,4,Other,1,3,Male,93,3,1,Research Scientist,1,Single,3187,4727,1,Y,No,16,3,1,80,0,1,3,3,31,2,0,0
44,No,Travel_Rarely,186,Research & Development,11,2,Other,1,2,Male,56,3,1,Research Director,1,Married,2769,7107,1,Y,No,13,3,3,80,0,6,2,3,1,1,1,4
47,No,Travel_Rarely,984,Research & Development,29,2,Medical,1,2,Female,100,3,1,Research Director,2,Divorced,2501,9056,8,Y,No,18,3,4,80,1,3,3,3,8,5,0,8
40,No,Non-Travel,735,Sales,13,3,Medical,1,3,Male,100,2,2,Research Scientist,3,Married,2806,26999,0,Y,No,23,3,1,80,1,18,2,4,6,6,0,6
26,No,Travel_Rarely,339,Sales,2,3,Marketing,1,3,Female,96,3,3,Research Director,1,Single,4174,5019,1,Y,No,16,3,4,80,0,6,2,2,10,2,1,0
46,No,Travel_Rarely,1020,Research & Development,22,3,Medical,1,1,Male,81,2,2,Laboratory Technician,1,Married,5330,13449,1,Y,No,18,3,1,80,0,1,2,1,12,4,1,0
18,No,Travel_Frequently,319,Sales,14,2,Life Sciences,1,1,Male,75,2,3,Healthcare Representative,4,Single,2144,4890,1,Y,No,16,3,3,80,0,5,4,3,10,5,0,2
39,No,Travel_Rarely,1164,Research & Development,23,2,Medical,1,1,Male,85,3,1,Sales Executive,4,Married,1643,5690,4,Y,Yes,13,3,4,80,1,7,4,1,10,1,0,0
41,No,Travel_Rarely,1152,Research & Development,29,2,Other,1,1,Female,99,3,1,Manager,2,Single,5679,4745,1,Y,Yes,16,3,3,80,0,8,2,3,26,0,3,8
39,No,Travel_Rarely,674,Research & Development,10,4,Technical Degree,1,2,Female,84,2,2,Laboratory Technician,1,Single,1926,9965,3,Y,No,12,3,2,80,1,0,3,2,7,2,0,6
31,No,Travel_Rarely,1184,Research & Development,3,3,Life Sciences,1,1,Male,44,4,1,Research Scientist,4,Married,1648,15172,1,Y,Yes,14,3,3,80,0,3,2,2,4,2,1,4
28,No,Travel_Rarely,149,Sales,4,3,Life Sciences,1,4,Male,30,3,1,Laboratory Technician,1,Married,5866,5114,1,Y,Yes,22,3,1,80,1,0,2,2,7,5,0,3
33,No,Travel_Rarely,102,Research & Development,4,3,Medical,1,3,Male,94,3,1,Sales Executive,4,Married,6142,25277,1,Y,No,12,3,3,80,0,0,2,3,6,2,6,4
21,Yes,Travel_Rarely,719,Sales,26,3,Life Sciences,1,2,Male,49,2,1,Healthcare Representative,4,Married,3141,5326,1,Y,No,17,3,3,80,0,14,3,1,9,5,1,0
35,No,Non-Travel,1082,Human Resources,29,3,Medical,1,1,Male,100,1,1,Sales Executive,1,Divorced,17329,25602,1,Y,Yes,16,3,3,80,1,7,1,3,6,0,0,2
26,No,Travel_Rarely,288,Research & Development,5,3,Human Resources,1,3,Male,97,2,1,Research Scientist,4,Married,2025,15071,1,Y,No,13,3,4,80,0,0,4,4,11,3,0,0
38,No,Travel_Frequently,109,Research & Development,29,3,Medical,1,3,Male,55,2,2,Laboratory Technician,4,Single,2699,13580,7,Y,No,14,3,1,80,0,0,3,3,3,2,0,3
26,No,Travel_Frequently,182,Research & Development,3,3,Technical Degree,1,2,Male,55,3,5,Research Scientist,4,Single,3020,8121,1,Y,No,14,3,3,80,0,6,2,2,10,8,6,7
39,Yes,Travel_Rarely,110,Sales,5,4,Life Sciences,1,3,Female,53,3,2,Research Scientist,4,Single,2645,2094,0,Y,No,15,3,1,80,0,14,2,3,6,2,1,3
33,No,Travel_Rarely,1056,Research & Development,25,4,Life Sciences,1,2,Male,84,2,1,Sales Executive,3,Divorced,14102,21190,0,Y,No,13,4,3,80,1,11,3,3,11,1,0,6
27,No,Non-Travel,102,Sales,11,1,Medical,1,3,Male,100,3,3,Research Scientist,3,Divorced,2372,21891,1,Y,Yes,16,3,3,80,1,8,2,3,4,0,0,6
51,No,Travel_Rarely,963,Sales,4,2,Life Sciences,1,1,Male,35,3,1,Sales Representative,3,Married,5558,10528,2,Y,No,24,3,4,80,3,23,0,3,10,0,1,6
34,No,Travel_Rarely,102,Research & Development,15,4,Human Resources,1,3,Male,100,2,1,Sales Executive,1,Divorced,5323,18971,1,Y,No,13,3,3,80,0,1,2,3,6,0,0,0
45,No,Non-Travel,1312,Research & Development,11,1,Life Sciences,1,3,Female,73,2,1,Sales Executive,1,Married,3537,13472,2,Y,Yes,16,3,1,80,0,5,2,2,10,2,0,0
31,No,Travel_Rarely,102,Research & Development,13,3,Life Sciences,1,1,Male,58,2,2,Manager,3,Single,4016,6300,0,Y,No,14,4,4,80,0,20,2,3,4,0,0,0
41,No,Travel_Rarely,215,Research & Development,26,4,Medical,1,2,Male,100,3,1,Research Scientist,3,Married,9352,8558,1,Y,Yes,20,3,3,80,1,14,2,3,4,5,1,2
34,No,Non-Travel,102,Research & Development,29,3,Marketing,1,3,Male,36,3,2,Manager,4,Divorced,4544,22285,6,Y,Yes,16,3,3,80,1,7,1,3,10,2,2,7
34,No,Travel_Frequently,648,Sales,10,3,Technical Degree,1,1,Male,53,3,2,Research Director,4,Married,2630,14321,3,Y,Yes,13,3,2,80,0,5,2,4,8,0,0,2
32,No,Travel_Rarely,427,Sales,29,4,Medical,1,4,Male,75,3,2,Manager,3,Married,3923,11515,3,Y,Yes,16,3,3,80,0,4,2,3,7,3,0,8
32,No,Travel_Rarely,103,Research & Development,3,2,Life Sciences,1,3,Female,83,3,1,Research Director,2,Single,3274,10805,1,Y,No,21,3,1,80,1,9,2,3,10,2,0,1
32,No,Travel_Rarely,978,Research & Development,25,3,Medical,1,3,Male,89,2,2,Research Scientist,1,Divorced,4969,8069,3,Y,Yes,14,3,2,80,0,9,4,2,11,2,1,7
35,No,Travel_Rarely,209,Sales,29,1,Medical,1,2,Male,100,2,2,Sales Executive,4,Single,1313,24785,1,Y,No,20,3,2,80,1,12,2,2,4,0,0,2
23,No,Travel_Rarely,259,Sales,11,4,Life Sciences,1,3,Female,37,3,1,Sales Executive,1,Married,3979,4936,3,Y,Yes,11,3,4,80,1,8,3,3,13,0,0,2
45,No,Travel_Rarely,191,Research & Development,14,3,Marketing,1,3,Male,42,3,4,Research Scientist,1,Divorced,2974,2514,0,Y,No,15,3,1,80,0,2,2,3,13,0,7,0
38,No,Travel_Rarely,119,Research & Development,12,4,Life Sciences,1,3,Male,66,2,1,Sales Executive,3,Married,4073,3787,1,Y,No,20,3,3,80,1,6,3,3,8,0,0,7
38,Yes,Travel_Frequently,102,Sales,2,3,Medical,1,4,Male,77,1,1,Healthcare Representative,3,Married,3571,24613,9,Y,Yes,15,3,2,80,1,6,2,3,12,0,0,2
18,No,Travel_Rarely,929,Sales,19,3,Technical Degree,1,2,Male,54,2,2,Healthcare Representative,3,Single,1333,21977,1,Y,Yes,20,3,2,80,0,20,2,2,9,2,0,8
28,No,Travel_Rarely,154,Sales,29,3,Other,1,4,Male,47,1,1,Sales Executive,4,Married,3234,2094,0,Y,Yes,15,3,2,80,0,3,3,3,12,2,1,0
41,No,Travel_Rarely,999,Sales,4,3,Medical,1,2,Female,79,3,2,Sales Executive,2,Married,2021,25445,1,Y,Yes,24,3,4,80,0,6,2,3,7,1,0,0
33,No,Travel_Rarely,124,Research & Development,14,3,Technical Degree,1,3,Male,99,1,5,Sales Executive,3,Single,7232,15375,0,Y,No,14,4,1,80,2,18,3,3,4,1,1,2
31,No,Travel_Rarely,952,Sales,21,3,Marketing,1,4,Male,60,3,1,Research Scientist,3,Married,3544,19345,1,Y,Yes,19,3,2,80,1,4,2,3,4,1,0,0
42,No,Travel_Rarely,180,Sales,3,1,Medical,1,3,Female,41,3,1,Sales Executive,2,Married,1039,13623,1,Y,Yes,21,3,1,80,3,13,3,3,7,0,0,0
45,No,Travel_Rarely,706,Sales,10,4,Life Sciences,1,3,Female,57,1,1,Research Scientist,1,Married,1009,23258,1,Y,No,14,3,4,80,0,14,3,2,6,1,0,2
54,No,Travel_Rarely,102,Research & Development,5,4,Medical,1,3,Male,39,3,1,Sales Executive,1,Married,7337,7302,1,Y,Yes,13,3,1,80,1,2,2,2,13,0,1,7
22,No,Travel_Rarely,686,Sales,20,3,Medical,1,1,Male,100,3,2,Sales Representative,4,Married,9427,6916,4,Y,No,19,3,1,80,1,5,4,3,7,1,1,8
28,No,Travel_Rarely,437,Research & Development,10,1,Life Sciences,1,1,Female,32,3,1,Sales Executive,3,Single,1298,12759,1,Y,Yes,15,4,3,80,1,1,2,3,12,12,0,0
25,No,Travel_Rarely,223,Sales,29,3,Other,1,3,Male,93,3,1,Sales Executive,3,Single,3470,2094,1,Y,Yes,15,3,2,80,1,7,3,2,3,1,0,0
19,No,Travel_Rarely,317,Sales,29,4,Life Sciences,1,4,Male,63,4,2,Research Scientist,4,Married,1444,15668,1,Y,Yes,20,4,3,80,0,0,2,3,11,0,0,2
36,No,Travel_Frequently,947,Research & Development,4,3,Medical,1,4,Male,32,3,1,Sales Representative,4,Married,1421,7402,3,Y,Yes,20,3,2,80,0,0,2,4,2,0,0,0
38,No,Travel_Frequently,1369,Research & Development,5,1,Life Sciences,1,4,Female,65,3,1,Research Scientist,1,Single,1101,11372,1,Y,Yes,12,3,1,80,0,4,3,3,8,1,0,0
28,No,Travel_Rarely,102,Sales,4,3,Medical,1,2,Female,41,3,1,Manager,3,Single,3417,8231,1,Y,No,13,3,2,80,0,21,2,3,7,2,4,1
37,No,Travel_Rarely,348,Research & Development,10,3,Medical,1,3,Female,30,3,2,Laboratory Technician,2,Single,2753,6806,1,Y,No,15,3,2,80,1,9,3,3,11,0,1,4
33,No,Travel_Rarely,1076,Research & Development,9,2,Other,1,4,Male,100,2,2,Sales Executive,4,Single,4987,22758,5,Y,No,16,3,2,80,0,0,2,2,6,0,0,0
54,No,Travel_Rarely,989,Sales,29,3,Marketing,1,2,Male,97,3,3,Sales Executive,2,Single,4104,15199,1,Y,No,16,3,2,80,0,4,3,3,14,1,0,1
32,No,Travel_Rarely,129,Research & Development,22,2,Medical,1,1,Female,40,2,1,Manufacturing Director,2,Married,3572,8591,1,Y,No,15,3,1,80,1,10,3,2,2,0,5,0
34,No,Non-Travel,789,Research & Development,29,3,Life Sciences,1,3,Male,32,3,1,Manager,3,Single,5940,2946,1,Y,Yes,19,3,1,80,1,1,4,2,13,0,2,6
30,No,Travel_Rarely,751,Research & Development,15,2,Life Sciences,1,3,Female,78,3,2,Sales Executive,3,Single,2743,12874,1,Y,No,18,3,1,80,1,9,2,3,13,0,0,11
31,No,Travel_Rarely,1177,Sales,5,1,Life Sciences,1,1,Male,50,3,4,Research Scientist,1,Divorced,4660,11348,7,Y,Yes,22,3,1,80,1,2,3,3,3,1,0,3
33,No,Travel_Rarely,1319,Research & Development,25,2,Medical,1,2,Male,85,1,3,Sales Executive,3,Married,2214,22862,1,Y,Yes,15,3,1,80,0,0,2,3,3,0,0,2
36,No,Travel_Frequently,102,Sales,5,4,Medical,1,3,Female,100,3,1,Sales Executive,4,Single,1632,2102,5,Y,Yes,11,3,2,80,1,5,2,2,11,6,0,7
22,Yes,Travel_Rarely,102,Sales,21,5,Life Sciences,1,2,Male,46,2,2,Sales Executive,2,Single,4942,23349,1,Y,Yes,22,3,4,80,0,7,6,3,3,5,0,3
53,No,Travel_Rarely,113,Research & Development,29,4,Marketing,1,1,Male,99,3,2,Manufacturing Director,4,Single,1186,19748,1,Y,No,25,3,4,80,3,5,2,3,3,1,0,0
46,No,Travel_Rarely,102,Research & Development,14,4,Life Sciences,1,3,Female,83,2,2,Laboratory Technician,1,Married,3227,7128,1,Y,No,20,3,3,80,2,0,2,4,9,2,0,8
46,No,Travel_Rarely,1285,Sales,3,3,Life Sciences,1,2,Female,89,3,2,Sales Executive,3,Single,13078,15813,1,Y,Yes,23,3,3,80,0,6,2,3,2,0,1,0
20,No,Travel_Rarely,1036,Research & Development,29,3,Medical,1,3,Female,43,3,1,Laboratory Technician,1,Single,1421,17155,0,Y,Yes,25,3,1,80,1,8,2,3,11,7,1,7
25,No,Travel_Rarely,1073,Sales,7,4,Medical,1,2,Male,100,2,2,Sales Executive,2,Married,4510,11610,1,Y,Yes,16,3,4,80,1,0,2,3,10,3,0,4
30,Yes,Travel_Rarely,102,Sales,29,2,Marketing,1,1,Male,86,3,2,Sales Executive,3,Divorced,3116,17981,1,Y,No,15,3,3,80,0,9,2,3,12,6,2,2
49,No,Travel_Rarely,1006,Sales,3,4,Life Sciences,1,3,Female,60,2,2,Healthcare Representative,4,Single,1453,16495,0,Y,Yes,12,3,4,80,1,9,4,3,13,3,0,4
29,No,Travel_Rarely,102,Research & Development,3,2,Life Sciences,1,2,Male,56,2,3,Sales Executive,1,Married,3705,16723,9,Y,Yes,13,3,4,80,0,0,6,3,10,1,0,0
39,No,Travel_Rarely,1399,Sales,19,2,Medical,1,1,Male,60,2,4,Sales Executive,4,Married,2147,5794,4,Y,Yes,16,4,4,80,1,3,2,2,3,2,0,7
42,No,Travel_Rarely,256,Research & Development,17,2,Life Sciences,1,3,Male,100,3,2,Sales Executive,3,Married,2032,16587,1,Y,No,16,3,2,80,0,0,2,3,13,2,0,1
29,No,Travel_Rarely,1308,Research & Development,12,3,Life Sciences,1,4,Male,50,3,1,Sales Executive,4,Divorced,1506,8743,6,Y,No,16,3,3,80,1,7,3,3,4,2,1,4
26,No,Travel_Rarely,161,Research & Development,11,1,Life Sciences,1,4,Female,100,3,2,Sales Executive,1,Married,2621,23463,0,Y,No,12,3,2,80,1,2,5,3,12,2,5,2
37,No,Travel_Rarely,784,Research & Development,26,4,Life Sciences,1,3,Male,88,2,2,Sales Representative,1,Divorced,1009,4865,3,Y,Yes,23,3,3,80,0,4,2,3,4,0,0,3
50,No,Travel_Rarely,247,Sales,29,4,Medical,1,2,Male,44,2,1,Sales Executive,2,Married,2064,20445,6,Y,No,14,3,3,80,0,9,6,3,11,4,1,7
41,No,Travel_Rarely,1088,Research & Development,4,3,Life Sciences,1,2,Female,59,3,1,Manager,1,Single,6523,9333,2,Y,No,20,3,4,80,1,0,2,4,4,0,9,0
42,No,Travel_Rarely,102,Research & Development,15,2,Marketing,1,1,Male,88,3,3,Sales Executive,4,Married,1201,8738,2,Y,No,25,3,4,80,0,0,4,4,11,1,5,1
55,No,Travel_Rarely,1071,Sales,16,4,Life Sciences,1,3,Male,91,2,1,Manager,3,Married,7793,3082,7,Y,No,25,3,3,80,1,1,1,3,19,6,8,2
42,Yes,Non-Travel,125,Research & Development,26,3,Technical Degree,1,1,Female,80,3,1,Sales Executive,4,Divorced,3646,24921,3,Y,No,13,3,2,80,1,7,3,3,9,1,0,5
42,No,Non-Travel,102,Sales,3,3,Life Sciences,1,3,Male,57,3,2,Research Scientist,2,Married,1801,23265,3,Y,Yes,22,4,4,80,0,5,2,1,8,3,1,0
43,No,Travel_Rarely,149,Sales,12,3,Technical Degree,1,3,Female,58,3,3,Sales Executive,2,Married,2183,20812,5,Y,No,16,4,1,80,0,3,3,3,7,0,0,0
54,No,Travel_Rarely,102,Sales,15,2,Life Sciences,1,2,Male,92,2,5,Research Scientist,2,Married,3441,19618,0,Y,No,16,4,2,80,1,7,2,3,10,2,1,5
49,No,Travel_Frequently,509,Sales,25,3,Medical,1,1,Male,72,2,1,Research Scientist,1,Married,2395,25667,1,Y,Yes,14,3,1,80,0,11,5,3,6,0,0,3
20,No,Travel_Rarely,331,Human Resources,29,4,Marketing,1,1,Male,100,3,2,Sales Executive,3,Married,5287,5463,4,Y,No,24,4,4,80,0,11,2,2,4,2,0,7
29,No,Travel_Rarely,643,Research & Development,16,3,Life Sciences,1,3,Female,70,3,1,Manager,1,Married,2071,22175,1,Y,No,16,3,3,80,0,7,3,3,6,4,0,8
38,No,Travel_Rarely,186,Research & Development,13,4,Medical,1,4,Male,80,3,1,Research Scientist,4,Married,5222,5511,4,Y,Yes,13,3,3,80,0,0,2,3,8,1,0,2
38,No,Travel_Rarely,375,Sales,25,4,Life Sciences,1,4,Male,77,3,1,Sales Executive,4,Divorced,2992,10682,7,Y,Yes,14,3,2,80,1,9,3,3,4,2,0,0
37,No,Travel_Rarely,644,Sales,12,3,Medical,1,1,Female,78,3,1,Sales Executive,1,Single,2104,19423,1,Y,No,18,4,1,80,1,5,2,4,3,2,1,0
18,No,Non-Travel,164,Sales,29,3,Life Sciences,1,3,Male,54,3,4,Research Scientist,1,Married,4077,6643,1,Y,No,12,3,2,80,0,9,2,3,3,1,0,2
33,No,Travel_Frequently,190,Research & Development,5,1,Life Sciences,1,3,Male,87,3,3,Sales Representative,1,Married,5646,11843,1,Y,No,12,3,3,80,0,10,2,3,29,2,1,0
39,No,Travel_Rarely,102,Research & Development,4,5,Technical Degree,1,4,Male,48,3,2,Research Scientist,3,Married,1009,6137,6,Y,Yes,16,3,3,80,1,5,3,3,21,2,0,0
30,No,Travel_Rarely,382,Research & Development,29,2,Life Sciences,1,1,Male,95,2,3,Healthcare Representative,4,Single,1328,16748,1,Y,Yes,21,3,3,80,0,4,3,3,11,4,1,0
23,No,Travel_Rarely,970,Research & Development,2,4,Life Sciences,1,4,Male,98,3,1,Laboratory Technician,4,Married,1280,6631,1,Y,Yes,16,3,4,80,0,0,3,4,10,0,1,0
46,No,Travel_Rarely,1285,Research & Development,5,3,Other,1,3,Male,30,3,4,Sales Executive,2,Single,2627,8620,1,Y,Yes,13,3,4,80,3,23,3,3,12,2,2,2
37,No,Travel_Rarely,102,Research & Development,3,1,Life Sciences,1,4,Male,88,2,3,Sales Executive,1,Married,1009,15937,0,Y,Yes,15,3,1,80,0,7,3,3,8,3,7,2
40,Yes,Travel_Rarely,288,Research & Development,28,4,Life Sciences,1,3,Male,61,3,2,Sales Executive,1,Single,2556,4963,1,Y,No,16,3,3,80,0,2,3,3,6,6,0,6
33,No,Travel_Frequently,1167,Research & Development,29,1,Life Sciences,1,4,Female,95,2,1,Sales Executive,2,Single,2638,5778,1,Y,Yes,15,3,3,80,0,0,3,3,2,1,0,1
26,No,Travel_Rarely,102,Research & Development,29,3,Life Sciences,1,3,Female,61,2,2,Research Scientist,3,Married,2368,4107,1,Y,Yes,15,3,2,80,1,0,2,2,7,3,1,7
31,No,Travel_Rarely,1263,Research & Development,28,2,Life Sciences,1,3,Male,41,3,2,Manufacturing Director,2,Divorced,3042,4220,9,Y,Yes,22,3,3,80,0,11,2,1,2,2,0,6
18,No,Non-Travel,102,Research & Development,13,3,Medical,1,4,Male,69,3,2,Research Scientist,2,Single,1833,4941,6,Y,No,11,3,1,80,1,3,3,2,6,1,0,2
44,No,Travel_Frequently,448,Research & Development,14,4,Medical,1,2,Female,91,3,1,Manufacturing Director,4,Married,5432,8164,6,Y,No,14,3,4,80,1,8,3,3,9,2,0,2
